context_length,store_id,mode,wql,mae,rmse,p10_under,p90_over
512,1045,univariate,0.05877106951372787,905.0715833333335,1087.087269157132,0.03333333333333333,0.06666666666666667
512,1045,covariate,0.07731798450534379,1202.6393566666666,1425.6640607067493,0.0,0.2
512,1046,univariate,0.06367595866917719,811.6430803333334,1056.0591289389513,0.06666666666666667,0.2
512,1046,covariate,0.06818852817487837,848.3822136666666,1060.082666410596,0.16666666666666666,0.13333333333333333
512,1047,univariate,0.10380406213270098,640.4614723333335,881.7511883666857,0.1,0.06666666666666667
512,1047,covariate,0.08365792080047352,548.9947367666667,734.4036796067841,0.13333333333333333,0.2
512,1048,univariate,0.08501385152450024,872.7926976666664,1080.86962570804,0.23333333333333334,0.16666666666666666
512,1048,covariate,0.07570156189083029,725.7282853333332,865.3794220483215,0.1,0.1
512,105,univariate,0.07624450117959176,539.2411230000001,666.168767086451,0.03333333333333333,0.06666666666666667
512,105,covariate,0.06944336003750703,522.800683,611.8927074100109,0.06666666666666667,0.03333333333333333
512,1050,univariate,0.055796196128111264,457.6897311666668,743.236175430923,0.06666666666666667,0.03333333333333333
512,1050,covariate,0.07366982484255143,705.1167315,848.9745906855225,0.16666666666666666,0.2
512,1051,univariate,0.07618877643095677,785.1336200000001,966.5518029066199,0.03333333333333333,0.03333333333333333
512,1051,covariate,0.07436537347877688,784.9652070000001,952.6286469061656,0.1,0.2
512,1052,univariate,0.06593718353760643,593.7303586666669,777.1811637523134,0.06666666666666667,0.03333333333333333
512,1052,covariate,0.06787551742082873,665.2899210000003,813.2990568437484,0.2,0.16666666666666666
512,1053,univariate,0.07341411544987236,817.8059380000001,969.8945043168316,0.26666666666666666,0.0
512,1053,covariate,0.08093442033914729,870.438988,1183.4239542848418,0.26666666666666666,0.03333333333333333
512,1054,univariate,0.07858276918360188,625.4374676666666,883.532933919086,0.0,0.16666666666666666
512,1054,covariate,0.08332044270269896,756.5231513333334,888.6826715942693,0.13333333333333333,0.2
512,1055,univariate,0.07784503637520758,758.5323604999998,963.1731447818981,0.16666666666666666,0.23333333333333334
512,1055,covariate,0.06814731536746711,705.7388169999999,830.6275078711473,0.13333333333333333,0.26666666666666666
512,1057,univariate,0.05910349490750779,504.11324391666665,614.9117917697403,0.16666666666666666,0.03333333333333333
512,1057,covariate,0.05493042670397396,458.359856,569.2330347764276,0.06666666666666667,0.03333333333333333
512,1058,univariate,0.07236060486768202,694.041189,836.5046841948993,0.0,0.0
512,1058,covariate,0.05750345101666988,528.4726273333333,675.181707770427,0.1,0.06666666666666667
512,1059,univariate,0.07421718149530131,885.8031136666665,1110.993401614711,0.2,0.2
512,1059,covariate,0.06130819060645306,737.0860243333332,913.8966445351201,0.06666666666666667,0.2
512,106,univariate,0.08386099615149206,991.5949303333334,1261.0972416824993,0.03333333333333333,0.2
512,106,covariate,0.0838330972076763,1003.1424956666667,1178.9716385871993,0.1,0.4
512,1060,univariate,0.09086485374648456,915.3729233333335,1137.807675516979,0.23333333333333334,0.2
512,1060,covariate,0.08882523247285466,831.957023,1080.4499303933114,0.2,0.2
512,1061,univariate,0.07358867944779494,859.961247,1074.0902831003157,0.03333333333333333,0.16666666666666666
512,1061,covariate,0.060864255958404466,717.2744926666667,894.6046972831002,0.03333333333333333,0.13333333333333333
512,1062,univariate,0.07545382621359373,634.2536236666667,849.2690324752576,0.1,0.16666666666666666
512,1062,covariate,0.09205974869804971,756.9475530000002,920.8766452517845,0.06666666666666667,0.36666666666666664
512,1063,univariate,0.08507712228631498,469.4088173333334,648.7103325047577,0.1,0.13333333333333333
512,1063,covariate,0.07394459744570543,414.3364123333334,552.4009518059396,0.1,0.2
512,1064,univariate,0.06665810054688656,912.4119843333334,1071.005612932698,0.1,0.06666666666666667
512,1064,covariate,0.06204965904323165,860.0060294666666,1022.080588964608,0.13333333333333333,0.06666666666666667
512,1066,univariate,0.12605060457206185,1542.9573183333332,1779.626226253807,0.43333333333333335,0.0
512,1066,covariate,0.11005715166782219,1287.4484789999997,1528.4538765383975,0.5666666666666667,0.0
512,1068,univariate,0.08370086710149416,509.5594543333333,701.5654564753778,0.03333333333333333,0.03333333333333333
512,1068,covariate,0.060379426247509436,365.1512869999999,499.4308425490917,0.03333333333333333,0.1
512,1069,univariate,0.06798816132555406,618.5055369999999,742.538543355779,0.1,0.1
512,1069,covariate,0.06655547258123998,575.9528995333334,664.9932150649223,0.13333333333333333,0.06666666666666667
512,107,univariate,0.04917592468215421,476.2181869999999,621.2551437323699,0.03333333333333333,0.1
512,107,covariate,0.06148428627525209,674.8866316666665,808.4860057404175,0.16666666666666666,0.16666666666666666
512,1070,univariate,0.07883572600340781,763.549037,1028.9871071546688,0.03333333333333333,0.13333333333333333
512,1070,covariate,0.07885190505842236,786.3820756666665,918.9301720396369,0.1,0.23333333333333334
512,1071,univariate,0.06532063579957863,549.9725379999999,682.2852272524192,0.03333333333333333,0.2
512,1071,covariate,0.0679965440672171,547.9987183333334,689.2992765832953,0.1,0.3
512,1072,univariate,0.07619398118325128,632.3482853333333,902.4212473430564,0.03333333333333333,0.03333333333333333
512,1072,covariate,0.04883607166306394,479.7500566666667,637.0241127260454,0.03333333333333333,0.16666666666666666
512,1073,univariate,0.11759754205515237,1290.7568773333333,1851.293021301227,0.16666666666666666,0.0
512,1073,covariate,0.1347440642572049,1494.1411182000004,2315.606472441226,0.23333333333333334,0.0
512,1074,univariate,0.09752016538622571,711.0532163333334,932.2856072450547,0.1,0.13333333333333333
512,1074,covariate,0.08087849956382201,543.9238630533333,675.9790168769536,0.16666666666666666,0.13333333333333333
512,1075,univariate,0.04186127337153233,620.5988783333331,802.9814340568297,0.0,0.1
512,1075,covariate,0.04423295860470297,681.9394012333333,875.453320932423,0.06666666666666667,0.13333333333333333
512,1076,univariate,0.11168878714363495,644.3112308666666,819.0523049446609,0.13333333333333333,0.0
512,1076,covariate,0.11999104067615131,606.0495168333332,847.433398518905,0.3,0.0
512,1077,univariate,0.06522222275656192,387.2533243333334,449.285476651864,0.06666666666666667,0.03333333333333333
512,1077,covariate,0.057277408719524615,353.94629249999997,429.2437334934699,0.1,0.06666666666666667
512,1078,univariate,0.08235552814115203,935.45230215,1127.5312964494487,0.03333333333333333,0.06666666666666667
512,1078,covariate,0.08318653932382,847.9268603333333,1062.1869228837154,0.1,0.3
512,1079,univariate,0.08199831552835583,966.0107469999998,1282.176449260381,0.1,0.13333333333333333
512,1079,covariate,0.09888300156031449,1067.6785533333334,1274.0563702949607,0.1,0.36666666666666664
512,1081,univariate,0.05653620379805436,539.3503966666665,721.1903078978804,0.0,0.06666666666666667
512,1081,covariate,0.04448707038580938,395.1772433333333,512.9846008307361,0.0,0.06666666666666667
512,1082,univariate,0.06550192993059105,600.5625756666667,764.8442877845494,0.1,0.13333333333333333
512,1082,covariate,0.05255926666353632,481.20715600000017,574.6936867217097,0.1,0.13333333333333333
512,1083,univariate,0.06592395530671306,458.25970673333336,634.399837819402,0.0,0.06666666666666667
512,1083,covariate,0.06443994185312306,514.023982,638.9851418177971,0.0,0.2
512,1084,univariate,0.06435389199639675,530.2496913333333,771.4492589556813,0.03333333333333333,0.03333333333333333
512,1084,covariate,0.06463223835817995,540.2077021333332,761.4540395200024,0.03333333333333333,0.2
512,1085,univariate,0.06003181803205268,610.0181819999999,776.3159523523449,0.06666666666666667,0.2
512,1085,covariate,0.06938160946548448,659.9419150000001,828.7792419979489,0.16666666666666666,0.2
512,1086,univariate,0.11617612706894857,929.2709303333335,1256.6460586482503,0.0,0.23333333333333334
512,1086,covariate,0.10564548362037184,767.1203439999998,977.7229710806007,0.06666666666666667,0.26666666666666666
512,1087,univariate,0.06821760678347394,620.4979266666667,797.3625872681844,0.03333333333333333,0.13333333333333333
512,1087,covariate,0.0689240041645474,634.6814603333333,788.1696229658064,0.1,0.1
512,1088,univariate,0.10181240264396862,657.1338026666667,801.1515900779488,0.06666666666666667,0.03333333333333333
512,1088,covariate,0.09726245148365464,617.9658796666668,768.9129021220132,0.36666666666666664,0.0
512,1089,univariate,0.06705258121210501,915.0644224666667,1131.6640675505234,0.06666666666666667,0.06666666666666667
512,1089,covariate,0.06305053890131403,908.5052086666669,1086.5043595557995,0.06666666666666667,0.2
512,109,univariate,0.08067817257902778,693.9223646666667,896.2755622671064,0.03333333333333333,0.23333333333333334
512,109,covariate,0.08030055359831505,761.6246743333332,901.0130483482067,0.06666666666666667,0.26666666666666666
512,1090,univariate,0.06461177199578129,562.5273916666667,667.4621765059377,0.03333333333333333,0.1
512,1090,covariate,0.06016165198394458,511.8965842,642.8009135192804,0.06666666666666667,0.26666666666666666
512,1091,univariate,0.08236896641820433,927.2934970000002,1241.5588329123727,0.06666666666666667,0.26666666666666666
512,1091,covariate,0.08857438973119329,989.2420255333335,1201.9961589684597,0.1,0.4
512,1093,univariate,0.07388760991703584,816.7136001666669,1121.9607951286955,0.06666666666666667,0.23333333333333334
512,1093,covariate,0.08144951116854916,897.8660326666668,1110.2445089962312,0.13333333333333333,0.3333333333333333
512,1095,univariate,0.05553333440953451,351.03415,433.0878345659798,0.16666666666666666,0.06666666666666667
512,1095,covariate,0.04809186033476748,286.04394796666674,348.8853378882404,0.03333333333333333,0.1
512,1096,univariate,0.0755815074846266,628.943478,751.5251397902846,0.1,0.0
512,1096,covariate,0.07671924414940291,630.1211986666666,793.5549274935283,0.16666666666666666,0.06666666666666667
512,1097,univariate,0.03007145382531773,430.9723966666667,569.9749961289709,0.0,0.0
512,1097,covariate,0.033140609402085436,519.1461833333333,638.1576796989849,0.0,0.03333333333333333
512,1098,univariate,0.04993614425595224,341.43527046666674,424.77445389356575,0.03333333333333333,0.1
512,1098,covariate,0.04911763511640698,346.80928099999994,428.86453733263016,0.1,0.1
512,1099,univariate,0.06399347638561872,816.5588333333333,1123.289025932827,0.0,0.1
512,1099,covariate,0.08310435942046766,1149.4604133333332,1501.3104070734105,0.0,0.23333333333333334
512,11,univariate,0.08214646825015386,839.3988593333332,1046.5292166244294,0.06666666666666667,0.23333333333333334
512,11,covariate,0.08097504616627445,796.4506463333332,1015.4121598729618,0.13333333333333333,0.16666666666666666
512,110,univariate,0.06079954257986831,381.8698633333333,486.37104444652067,0.06666666666666667,0.03333333333333333
512,110,covariate,0.06949852320691428,417.77560900000003,568.1907322871756,0.03333333333333333,0.1
512,1100,univariate,0.10149977745285503,716.0637401666667,875.7192207593529,0.03333333333333333,0.03333333333333333
512,1100,covariate,0.0646179400552972,444.7620913333332,545.286575911956,0.13333333333333333,0.16666666666666666
512,1101,univariate,0.07340188195145585,947.2805640000003,1290.5903104367878,0.13333333333333333,0.23333333333333334
512,1101,covariate,0.061652455452772426,877.8065303333333,1057.9988690088653,0.1,0.3
512,1103,univariate,0.08316593898016737,658.8771793333333,901.5114982708845,0.0,0.16666666666666666
512,1103,covariate,0.06678606386183952,534.4890553333332,661.8908609122175,0.06666666666666667,0.1
512,1105,univariate,0.09533408953599748,655.8890979999999,842.3380162357523,0.23333333333333334,0.06666666666666667
512,1105,covariate,0.09579837583356776,693.0424756666667,795.8590021548545,0.2,0.16666666666666666
512,1106,univariate,0.06944765571133947,469.4506656666666,600.7987614790653,0.0,0.13333333333333333
512,1106,covariate,0.057420140214820774,367.66882598333336,489.11449346733355,0.03333333333333333,0.16666666666666666
512,1108,univariate,0.06866941996403617,600.6798983333332,737.0303792690213,0.03333333333333333,0.2
512,1108,covariate,0.06645168225050367,501.5069873333334,640.9055898903786,0.1,0.23333333333333334
512,111,univariate,0.08129234907844553,809.7848944333333,974.5590299924264,0.13333333333333333,0.2
512,111,covariate,0.07221701393903669,687.0717296666667,841.4433255414393,0.06666666666666667,0.23333333333333334
512,1110,univariate,0.07851703785897288,497.66589149999993,588.07616032986,0.1,0.03333333333333333
512,1110,covariate,0.0856756157914833,499.6884595,687.4687558106768,0.23333333333333334,0.03333333333333333
512,1111,univariate,0.10202604927396203,613.3622133333334,770.2460610444333,0.0,0.06666666666666667
512,1111,covariate,0.08381064502813446,494.98132133333337,634.3275631891934,0.16666666666666666,0.0
512,1112,univariate,0.0974672435617347,1109.91456,1446.0465487105814,0.23333333333333334,0.03333333333333333
512,1112,covariate,0.10853651600540559,1214.3900016666666,1496.939975749231,0.3,0.03333333333333333
512,1113,univariate,0.0864613773037416,694.020666,985.6647747409029,0.1,0.13333333333333333
512,1113,covariate,0.08666006045882955,746.6299178666668,937.7457231199711,0.1,0.23333333333333334
512,1114,univariate,0.04992324142490251,1555.3162056666663,1960.8396054502628,0.06666666666666667,0.16666666666666666
512,1114,covariate,0.06187694864365803,1766.244836666667,2202.3362409223582,0.06666666666666667,0.1
512,1115,univariate,0.07603603655842996,683.808005,927.9354310730163,0.03333333333333333,0.06666666666666667
512,1115,covariate,0.07121812982490827,691.3923336666669,847.7016901653195,0.16666666666666666,0.1
512,112,univariate,0.056465852018831926,485.2698203333333,647.3915530665828,0.06666666666666667,0.13333333333333333
512,112,covariate,0.07556685143570492,638.9639042,831.753585986167,0.06666666666666667,0.23333333333333334
512,114,univariate,0.07989270241827465,529.8775631333333,737.4481694326817,0.16666666666666666,0.1
512,114,covariate,0.059153637086419686,413.93480616666665,519.6894401191512,0.1,0.16666666666666666
512,116,univariate,0.04953415000447611,514.4505993333333,589.041729980333,0.06666666666666667,0.06666666666666667
512,116,covariate,0.054254206980597776,492.88666299999994,656.2291854262538,0.13333333333333333,0.13333333333333333
512,117,univariate,0.06979941907106688,323.18896800000005,428.310199578848,0.13333333333333333,0.0
512,117,covariate,0.05756434752822215,262.3988799333334,364.5309370199786,0.13333333333333333,0.1
512,118,univariate,0.11023995794530955,1234.5616313333333,1564.5244892450855,0.1,0.16666666666666666
512,118,covariate,0.08483512932513095,930.9145269999998,1194.5068439381137,0.06666666666666667,0.26666666666666666
512,119,univariate,0.04950186491038761,380.69641333333334,465.74033434973785,0.03333333333333333,0.06666666666666667
512,119,covariate,0.05406741921401153,441.35688823333334,544.2287710734845,0.1,0.13333333333333333
512,12,univariate,0.07360760305158862,762.6389578000001,949.469548043127,0.06666666666666667,0.13333333333333333
512,12,covariate,0.0677706689037913,696.1169546666665,845.6955213834566,0.13333333333333333,0.13333333333333333
512,120,univariate,0.06958741758389152,640.1065826666668,855.2538641562537,0.0,0.03333333333333333
512,120,covariate,0.06462588977197685,632.0901346666666,776.4850031517173,0.06666666666666667,0.26666666666666666
512,121,univariate,0.059477999513940914,312.8819936666667,407.80390623838935,0.06666666666666667,0.0
512,121,covariate,0.05472694366083034,297.3908858666667,390.39611035637023,0.1,0.03333333333333333
512,122,univariate,0.07090308301098867,971.71426,1235.7772244933449,0.0,0.06666666666666667
512,122,covariate,0.08043069305948654,1092.7176133333332,1393.15373071524,0.0,0.26666666666666666
512,123,univariate,0.07772413913938224,789.0173866666665,1003.946373202759,0.0,0.06666666666666667
512,123,covariate,0.07193483511318956,769.5312353333333,959.7301473970385,0.13333333333333333,0.23333333333333334
512,124,univariate,0.09427494553591227,566.1803281666669,729.9457963783102,0.06666666666666667,0.0
512,124,covariate,0.08170849470617549,464.0316102,650.7453745387943,0.2,0.0
512,125,univariate,0.07166679486926596,1035.9050323333333,1509.7517416947978,0.0,0.16666666666666666
512,125,covariate,0.07330718554054332,1213.875555333333,1557.623725751022,0.1,0.3
512,126,univariate,0.09368713430119047,689.2737915333333,881.218242546303,0.13333333333333333,0.06666666666666667
512,126,covariate,0.09024441437564855,635.2060149666667,807.3632977156759,0.23333333333333334,0.1
512,128,univariate,0.07300461306204069,877.5955841666665,1059.0764808214337,0.03333333333333333,0.13333333333333333
512,128,covariate,0.07193609438567665,771.3347060000002,980.3935156676825,0.1,0.23333333333333334
512,130,univariate,0.05783334193261438,359.79852433333326,453.6581850219783,0.1,0.0
512,130,covariate,0.06670684092578386,480.20554046666655,566.6748174584785,0.1,0.1
512,131,univariate,0.09328411030840413,602.2116844666667,727.8414738081769,0.06666666666666667,0.0
512,131,covariate,0.09535669358253675,631.1792889666666,802.8030021056944,0.16666666666666666,0.0
512,133,univariate,0.07236468128759131,613.6502107333333,740.561607122445,0.13333333333333333,0.03333333333333333
512,133,covariate,0.05576317500670951,443.6928433333334,555.8743666738654,0.16666666666666666,0.0
512,134,univariate,0.0581881311020726,361.5059440000001,440.4871627074628,0.1,0.03333333333333333
512,134,covariate,0.044922433875613905,297.9488144666666,352.71431415320603,0.1,0.13333333333333333
512,135,univariate,0.06538111651093383,537.7897472000001,741.8754930838687,0.06666666666666667,0.06666666666666667
512,135,covariate,0.07615347263970554,616.5993503333334,739.0301769628054,0.1,0.26666666666666666
512,138,univariate,0.06543340916082406,702.9949476666666,879.9177449372991,0.06666666666666667,0.16666666666666666
512,138,covariate,0.05454678963342152,581.2050046666667,737.6463580967262,0.03333333333333333,0.16666666666666666
512,14,univariate,0.06732472292568602,454.04726633333337,553.9023216371155,0.03333333333333333,0.0
512,14,covariate,0.049529555502836546,332.5414010666666,461.4167440545739,0.23333333333333334,0.06666666666666667
512,140,univariate,0.06199096509627792,630.1297586666667,801.6665417637747,0.03333333333333333,0.1
512,140,covariate,0.05954155786423047,648.4150533333334,748.1416415176362,0.1,0.1
512,141,univariate,0.06500531315473021,485.0968199999999,672.2816950730765,0.0,0.03333333333333333
512,141,covariate,0.06593814033197598,494.9254373333333,649.7367195971364,0.1,0.2
512,142,univariate,0.06576744631618356,395.3017116666666,454.0047435142382,0.0,0.03333333333333333
512,142,covariate,0.046050840908076034,272.56832366666663,349.3693592693515,0.0,0.1
512,143,univariate,0.0821607526793381,710.3832756666669,942.5663726115116,0.03333333333333333,0.06666666666666667
512,143,covariate,0.07637835395248282,632.6223873333332,807.876759456444,0.03333333333333333,0.26666666666666666
512,146,univariate,0.07381954609616971,811.8490216666668,949.7180801233409,0.2,0.0
512,146,covariate,0.06776185885533961,717.6300653333329,878.2003731088334,0.13333333333333333,0.13333333333333333
512,147,univariate,0.08163148704634915,869.9106153333335,1076.2905640973677,0.16666666666666666,0.13333333333333333
512,147,covariate,0.07691832552312626,869.3758046666667,1010.9776308115395,0.13333333333333333,0.23333333333333334
512,148,univariate,0.0574609776893602,689.8761886666666,829.6903696776358,0.0,0.06666666666666667
512,148,covariate,0.051859271096374664,630.3396959999999,819.086681374737,0.1,0.03333333333333333
512,15,univariate,0.08629285050635449,816.0444930000001,1015.1213427521249,0.1,0.16666666666666666
512,15,covariate,0.07607771602648716,635.1920299666668,876.8737768480127,0.03333333333333333,0.16666666666666666
512,150,univariate,0.061445275180610305,839.4001689999999,1021.5373993513442,0.0,0.13333333333333333
512,150,covariate,0.071652687876669,820.5295754333334,1037.444728208041,0.1,0.23333333333333334
512,151,univariate,0.05418785238902235,511.13771033333353,676.5701754705632,0.0,0.1
512,151,covariate,0.06495945089720997,628.267505,771.6973313420109,0.13333333333333333,0.1
512,152,univariate,0.08636553925898251,674.4957446666668,772.565967227151,0.06666666666666667,0.06666666666666667
512,152,covariate,0.0664197872348556,483.5914765333333,605.1355033237191,0.1,0.13333333333333333
512,153,univariate,0.08857625511943133,763.3155973333334,911.766761199974,0.1,0.1
512,153,covariate,0.07544305825263563,592.2911113333333,762.7795938325629,0.16666666666666666,0.13333333333333333
512,154,univariate,0.05549792947294705,726.6819483333333,876.4717410055796,0.0,0.03333333333333333
512,154,covariate,0.0678389444287283,859.1943733333333,1004.8484858671849,0.16666666666666666,0.2
512,156,univariate,0.06124900659369581,520.8372641999999,728.9179839328632,0.1,0.03333333333333333
