id,timestamp,target,Customers,Open,Promo,StateHoliday,SchoolHoliday,DayOfWeek,week_sin,week_cos,month_sin,month_cos,quarter,is_month_start,is_month_end,lag_1_known,lag_1,lag_2_known,lag_2,lag_4_known,lag_4,lag_8_known,lag_8,lag_12_known,lag_12,lag_16_known,lag_16,lag_24_known,lag_24,lag_52_known,lag_52,ema_4,ema_8,chg_1
792,2013-02-18,12837.0,1041.0,1.0,1.0,0,0.0,1.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,0.0,1,5475.0,1,5661.0,1,0.0,1,9111.0,1,5669.0,1,8899.0,0,0.0,3318.094,4323.643,-5475.0
792,2013-02-19,8035.0,689.0,1.0,1.0,0,0.0,2.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,12837.0,1,0.0,1,5833.0,1,4608.0,1,6903.0,1,0.0,1,4798.0,0,0.0,7125.6562,6215.5005,12837.0
792,2013-02-20,8551.0,789.0,1.0,1.0,0,0.0,3.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,8035.0,1,12837.0,1,5475.0,1,4966.0,1,8559.0,1,13513.0,1,0.0,0,0.0,7489.394,6619.8335,-4802.0
792,2013-02-21,8312.0,755.0,1.0,1.0,0,0.0,4.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,8551.0,1,8035.0,1,0.0,1,6113.0,1,5258.0,1,9116.0,1,5482.0,0,0.0,7914.036,7048.9814,516.0
792,2013-02-22,8020.0,780.0,1.0,1.0,0,0.0,5.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,8312.0,1,8551.0,1,12837.0,1,5661.0,1,0.0,1,9111.0,1,6458.0,1,0.0,8073.2217,7329.6523,-239.0
792,2013-02-23,4239.0,457.0,1.0,0.0,0,0.0,6.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,8020.0,1,8312.0,1,8035.0,1,5833.0,1,4608.0,1,6903.0,1,6361.0,1,6753.0,8051.933,7483.063,-292.0
792,2013-02-24,0.0,0.0,0.0,0.0,0,0.0,7.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,4239.0,1,8020.0,1,8551.0,1,5475.0,1,4966.0,1,8559.0,1,8178.0,1,6499.0,6526.76,6762.16,-3781.0
792,2013-02-25,4853.0,546.0,1.0,0.0,0,0.0,1.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,0.0,1,4239.0,1,8312.0,1,0.0,1,6113.0,1,5258.0,1,6416.0,1,7003.0,3916.056,5259.458,-4239.0
792,2013-02-26,5228.0,594.0,1.0,0.0,0,0.0,2.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,4853.0,1,0.0,1,8020.0,1,12837.0,1,5661.0,1,0.0,1,5669.0,1,5247.0,4290.8335,5169.134,4853.0
792,2013-02-27,5942.0,664.0,1.0,0.0,0,0.0,3.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,5228.0,1,4853.0,1,4239.0,1,8035.0,1,5833.0,1,4608.0,1,0.0,1,0.0,4665.7,5182.2153,375.0
792,2013-02-28,6809.0,699.0,1.0,0.0,0,0.0,4.0,0.8757349,0.4827922,0.8660254,0.5,1,0,1,1,5942.0,1,5228.0,1,0.0,1,8551.0,1,5475.0,1,4966.0,1,13513.0,1,14280.0,5176.22,5351.056,714.0
792,2013-03-01,7304.0,738.0,1.0,0.0,0,0.0,5.0,0.8757349,0.4827922,1.0,6.123234e-17,1,1,0,1,6809.0,1,5942.0,1,4853.0,1,8312.0,1,0.0,1,6113.0,1,9116.0,1,10886.0,5829.332,5675.044,867.0
792,2013-03-02,5659.0,563.0,1.0,0.0,0,0.0,6.0,0.8757349,0.4827922,1.0,6.123234e-17,1,0,0,1,7304.0,1,6809.0,1,5228.0,1,8020.0,1,12837.0,1,5661.0,1,9111.0,1,9785.0,6419.199,6037.034,495.0
792,2013-03-03,0.0,0.0,0.0,0.0,0,0.0,7.0,0.8757349,0.4827922,1.0,6.123234e-17,1,0,0,1,5659.0,1,7304.0,1,5942.0,1,4239.0,1,8035.0,1,5833.0,1,6903.0,1,8858.0,6115.1196,5953.0264,-1645.0
792,2013-03-04,13905.0,1078.0,1.0,1.0,0,0.0,1.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,0.0,1,5659.0,1,6809.0,1,0.0,1,8551.0,1,5475.0,1,8559.0,1,9698.0,3669.0718,4630.132,-5659.0
792,2013-03-05,9077.0,776.0,1.0,1.0,0,0.0,2.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,13905.0,1,0.0,1,7304.0,1,4853.0,1,8312.0,1,0.0,1,5258.0,1,4495.0,7763.443,6691.2134,13905.0
792,2013-03-06,8762.0,777.0,1.0,1.0,0,0.0,3.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,9077.0,1,13905.0,1,5659.0,1,5228.0,1,8020.0,1,12837.0,1,0.0,1,0.0,8288.866,7221.388,-4828.0
792,2013-03-07,8827.0,778.0,1.0,1.0,0,0.0,4.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,8762.0,1,9077.0,1,0.0,1,5942.0,1,4239.0,1,8035.0,1,4608.0,1,5358.0,8478.119,7563.7466,-315.0
792,2013-03-08,9123.0,835.0,1.0,1.0,0,0.0,5.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,8827.0,1,8762.0,1,13905.0,1,6809.0,1,0.0,1,8551.0,1,4966.0,1,5120.0,8617.672,7844.469,65.0
792,2013-03-09,5155.0,538.0,1.0,0.0,0,0.0,6.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,9123.0,1,8827.0,1,9077.0,1,7304.0,1,4853.0,1,8312.0,1,6113.0,1,5077.0,8819.803,8128.5874,296.0
792,2013-03-10,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,5155.0,1,9123.0,1,8762.0,1,5659.0,1,5228.0,1,8020.0,1,5661.0,1,5382.0,7353.882,7467.79,-3968.0
792,2013-03-11,5154.0,602.0,1.0,0.0,0,0.0,1.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,0.0,1,5155.0,1,8827.0,1,0.0,1,5942.0,1,4239.0,1,5833.0,1,5985.0,4412.329,5808.2812,-5155.0
792,2013-03-12,4353.0,460.0,1.0,0.0,0,0.0,2.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,5154.0,1,0.0,1,9123.0,1,13905.0,1,6809.0,1,0.0,1,5475.0,1,5001.0,4708.9976,5662.8853,5154.0
792,2013-03-13,5387.0,589.0,1.0,0.0,0,0.0,3.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,4353.0,1,5154.0,1,5155.0,1,9077.0,1,7304.0,1,4853.0,1,0.0,1,0.0,4566.5986,5371.8,-801.0
792,2013-03-14,5033.0,600.0,1.0,0.0,0,0.0,4.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,5387.0,1,4353.0,1,0.0,1,8762.0,1,5659.0,1,5228.0,1,12837.0,1,8385.0,4894.7593,5375.1777,1034.0
792,2013-03-15,6043.0,698.0,1.0,0.0,0,0.0,5.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,5033.0,1,5387.0,1,5154.0,1,8827.0,1,0.0,1,5942.0,1,8035.0,1,9490.0,4950.0557,5299.138,-354.0
792,2013-03-16,5138.0,553.0,1.0,0.0,0,0.0,6.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,6043.0,1,5033.0,1,4353.0,1,9123.0,1,13905.0,1,6809.0,1,8551.0,1,9087.0,5387.2334,5464.441,1010.0
792,2013-03-17,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,5138.0,1,6043.0,1,5387.0,1,5155.0,1,9077.0,1,7304.0,1,8312.0,1,9029.0,5287.54,5391.8984,-905.0
792,2013-03-18,12206.0,1038.0,1.0,1.0,0,0.0,1.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,0.0,1,5138.0,1,5033.0,1,0.0,1,8762.0,1,5659.0,1,8020.0,1,8899.0,3172.524,4193.6987,-5138.0
792,2013-03-19,10701.0,861.0,1.0,1.0,0,0.0,2.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,12206.0,1,0.0,1,6043.0,1,5154.0,1,8827.0,1,0.0,1,4239.0,1,4798.0,6785.9146,5974.21,12206.0
792,2013-03-20,8055.0,716.0,1.0,1.0,0,0.0,3.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,10701.0,1,12206.0,1,5138.0,1,4353.0,1,9123.0,1,13905.0,1,0.0,1,0.0,8351.948,7024.608,-1505.0
792,2013-03-21,8678.0,774.0,1.0,1.0,0,0.0,4.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,8055.0,1,10701.0,1,0.0,1,5387.0,1,5155.0,1,9077.0,1,4853.0,1,5482.0,8233.169,7253.584,-2646.0
792,2013-03-22,7957.0,778.0,1.0,1.0,0,0.0,5.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,8678.0,1,8055.0,1,12206.0,1,5033.0,1,0.0,1,8762.0,1,5228.0,1,6458.0,8411.102,7570.1206,623.0
792,2013-03-23,4837.0,513.0,1.0,0.0,0,0.0,6.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,7957.0,1,8678.0,1,10701.0,1,6043.0,1,5154.0,1,8827.0,1,5942.0,1,6361.0,8229.461,7656.0938,-721.0
792,2013-03-24,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,4837.0,1,7957.0,1,8055.0,1,5138.0,1,4353.0,1,9123.0,1,6809.0,1,8178.0,6872.4766,7029.6284,-3120.0
792,2013-03-25,12160.0,1054.0,1.0,1.0,0,1.0,1.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,0.0,1,4837.0,1,8678.0,1,0.0,1,5387.0,1,5155.0,1,7304.0,1,6416.0,4123.486,5467.489,-4837.0
792,2013-03-26,9713.0,816.0,1.0,1.0,0,1.0,2.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,12160.0,1,0.0,1,7957.0,1,12206.0,1,5033.0,1,0.0,1,5659.0,1,5669.0,7338.092,6954.7134,12160.0
792,2013-03-27,10124.0,876.0,1.0,1.0,0,1.0,3.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,9713.0,1,12160.0,1,4837.0,1,10701.0,1,6043.0,1,5154.0,1,0.0,1,0.0,8288.055,7567.666,-2447.0
792,2013-03-28,11755.0,1079.0,1.0,1.0,0,1.0,4.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,10124.0,1,9713.0,1,0.0,1,8055.0,1,5138.0,1,4353.0,1,13905.0,1,13513.0,9022.433,8135.74,411.0
792,2013-03-29,0.0,0.0,0.0,1.0,2,1.0,5.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,11755.0,1,10124.0,1,12160.0,1,8678.0,1,0.0,1,5387.0,1,9077.0,1,9116.0,10115.46,8940.0205,1631.0
792,2013-03-30,7217.0,786.0,1.0,0.0,0,0.0,6.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,0.0,1,11755.0,1,9713.0,1,7957.0,1,12206.0,1,5033.0,1,8762.0,1,9111.0,6069.276,6953.349,-11755.0
792,2013-03-31,0.0,0.0,0.0,0.0,0,0.0,7.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,1,1,7217.0,1,0.0,1,10124.0,1,4837.0,1,10701.0,1,6043.0,1,8827.0,1,6903.0,6528.3657,7011.938,7217.0
792,2013-04-01,0.0,0.0,0.0,0.0,2,1.0,1.0,0.9960498,-0.08879589,0.8660254,-0.5,2,1,0,1,0.0,1,7217.0,1,11755.0,1,0.0,1,8055.0,1,5138.0,1,9123.0,1,8559.0,3917.0193,5453.7295,-7217.0
792,2013-04-02,7150.0,783.0,1.0,0.0,0,1.0,2.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,0.0,1,0.0,1,0.0,1,12160.0,1,8678.0,1,0.0,1,5155.0,1,5258.0,2350.2117,4241.7896,0.0
792,2013-04-03,6345.0,692.0,1.0,0.0,0,1.0,3.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,7150.0,1,0.0,1,7217.0,1,9713.0,1,7957.0,1,12206.0,1,0.0,1,0.0,4270.127,4888.0586,7150.0
792,2013-04-04,6707.0,766.0,1.0,0.0,0,1.0,4.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,6345.0,1,7150.0,1,0.0,1,10124.0,1,4837.0,1,10701.0,1,5154.0,1,4608.0,5100.076,5211.823,-805.0
792,2013-04-05,6892.0,741.0,1.0,0.0,0,1.0,5.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,6707.0,1,6345.0,1,0.0,1,11755.0,1,0.0,1,8055.0,1,4353.0,1,4966.0,5742.8457,5544.085,362.0
792,2013-04-06,4683.0,535.0,1.0,0.0,0,0.0,6.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,6892.0,1,6707.0,1,7150.0,1,0.0,1,12160.0,1,8678.0,1,5387.0,1,6113.0,6202.5073,5843.6216,185.0
792,2013-04-07,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,4683.0,1,6892.0,1,6345.0,1,7217.0,1,9713.0,1,7957.0,1,5033.0,1,5661.0,5594.7046,5585.7056,-2209.0
792,2013-04-08,11620.0,1005.0,1.0,1.0,0,0.0,1.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,0.0,1,4683.0,1,6707.0,1,0.0,1,10124.0,1,4837.0,1,6043.0,1,5833.0,3356.8228,4344.438,-4683.0
792,2013-04-09,9371.0,807.0,1.0,1.0,0,0.0,2.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,11620.0,1,0.0,1,6892.0,1,0.0,1,11755.0,1,0.0,1,5138.0,1,5475.0,6662.0938,5961.2295,11620.0
792,2013-04-10,8410.0,781.0,1.0,1.0,0,0.0,3.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,9371.0,1,11620.0,1,4683.0,1,7150.0,1,0.0,1,12160.0,1,0.0,1,0.0,7745.6562,6718.956,-2249.0
792,2013-04-11,8391.0,766.0,1.0,1.0,0,0.0,4.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,8410.0,1,9371.0,1,0.0,1,6345.0,1,7217.0,1,9713.0,1,12206.0,1,12837.0,8011.3936,7094.7437,-961.0
