id,timestamp,target,Customers,Open,Promo,StateHoliday,SchoolHoliday,DayOfWeek,week_sin,week_cos,month_sin,month_cos,quarter,is_month_start,is_month_end,lag_1_known,lag_1,lag_2_known,lag_2,lag_4_known,lag_4,lag_8_known,lag_8,lag_12_known,lag_12,lag_16_known,lag_16,lag_24_known,lag_24,lag_52_known,lag_52,ema_4,ema_8,chg_1
431,2013-01-21,9225.0,992.0,1.0,1.0,0,0.0,1.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,0.0,1,8229.0,1,7148.0,1,0.0,1,8113.0,1,7830.0,0,0.0,0,0.0,4439.2295,5415.661,-8229.0
431,2013-01-22,8801.0,989.0,1.0,1.0,0,0.0,2.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,9225.0,1,0.0,1,7654.0,1,7432.0,1,9613.0,1,0.0,0,0.0,0,0.0,6353.5376,6262.181,9225.0
431,2013-01-23,8157.0,873.0,1.0,1.0,0,0.0,3.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,8801.0,1,9225.0,1,8229.0,1,5390.0,1,8825.0,1,11257.0,0,0.0,0,0.0,7332.5225,6826.363,-424.0
431,2013-01-24,8557.0,979.0,1.0,1.0,0,0.0,4.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,8157.0,1,8801.0,1,0.0,1,5719.0,1,7936.0,1,9972.0,0,0.0,0,0.0,7662.3135,7122.06,-644.0
431,2013-01-25,9186.0,993.0,1.0,1.0,0,0.0,5.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,8557.0,1,8157.0,1,9225.0,1,7148.0,1,0.0,1,8113.0,1,0.0,0,0.0,8020.188,7440.9355,400.0
431,2013-01-26,7529.0,865.0,1.0,0.0,0,0.0,6.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,9186.0,1,8557.0,1,8801.0,1,7654.0,1,7432.0,1,9613.0,1,7960.0,0,0.0,8486.513,7828.7275,629.0
431,2013-01-27,0.0,0.0,0.0,0.0,0,0.0,7.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,7529.0,1,9186.0,1,8157.0,1,8229.0,1,5390.0,1,8825.0,1,7532.0,0,0.0,8103.508,7762.1216,-1657.0
431,2013-01-28,7471.0,882.0,1.0,0.0,0,0.0,1.0,0.55864674,0.82940567,0.5,0.8660254,1,0,0,1,0.0,1,7529.0,1,8557.0,1,0.0,1,5719.0,1,7936.0,1,7958.0,0,0.0,4862.1045,6037.2056,-7529.0
431,2013-01-29,6215.0,725.0,1.0,0.0,0,0.0,2.0,0.55864674,0.82940567,0.5,0.8660254,1,0,0,1,7471.0,1,0.0,1,9186.0,1,9225.0,1,7148.0,1,0.0,1,7830.0,0,0.0,5905.6626,6355.8267,7471.0
431,2013-01-30,6904.0,811.0,1.0,0.0,0,0.0,3.0,0.55864674,0.82940567,0.5,0.8660254,1,0,0,1,6215.0,1,7471.0,1,7529.0,1,8801.0,1,7654.0,1,7432.0,1,0.0,0,0.0,6029.3975,6324.5317,-1256.0
431,2013-01-31,9615.0,1027.0,1.0,0.0,0,0.0,4.0,0.55864674,0.82940567,0.5,0.8660254,1,0,1,1,6904.0,1,6215.0,1,0.0,1,8157.0,1,8229.0,1,5390.0,1,11257.0,0,0.0,6379.239,6453.3027,689.0
431,2013-02-01,8717.0,938.0,1.0,0.0,0,0.0,5.0,0.55864674,0.82940567,0.8660254,0.5,1,1,0,1,9615.0,1,6904.0,1,7471.0,1,8557.0,1,0.0,1,5719.0,1,9972.0,0,0.0,7673.543,7155.902,2711.0
431,2013-02-02,9678.0,981.0,1.0,0.0,0,0.0,6.0,0.55864674,0.82940567,0.8660254,0.5,1,0,0,1,8717.0,1,9615.0,1,6215.0,1,9186.0,1,9225.0,1,7148.0,1,8113.0,0,0.0,8090.926,7502.8125,-898.0
431,2013-02-03,0.0,0.0,0.0,0.0,0,0.0,7.0,0.55864674,0.82940567,0.8660254,0.5,1,0,0,1,9678.0,1,8717.0,1,6904.0,1,7529.0,1,8801.0,1,7654.0,1,9613.0,0,0.0,8725.756,7986.1875,961.0
431,2013-02-04,11217.0,1138.0,1.0,1.0,0,0.0,1.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,0.0,1,9678.0,1,9615.0,1,0.0,1,8157.0,1,8229.0,1,8825.0,0,0.0,5235.453,6211.479,-9678.0
431,2013-02-05,9340.0,1023.0,1.0,1.0,0,0.0,2.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,11217.0,1,0.0,1,8717.0,1,7471.0,1,8557.0,1,0.0,1,7936.0,0,0.0,7628.072,7323.8174,11217.0
431,2013-02-06,8875.0,973.0,1.0,1.0,0,0.0,3.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,9340.0,1,11217.0,1,9678.0,1,6215.0,1,9186.0,1,9225.0,1,0.0,0,0.0,8312.843,7771.858,-1877.0
431,2013-02-07,9754.0,1075.0,1.0,1.0,0,0.0,4.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,8875.0,1,9340.0,1,0.0,1,6904.0,1,7529.0,1,8801.0,1,7432.0,0,0.0,8537.706,8017.0005,-465.0
431,2013-02-08,9371.0,1022.0,1.0,1.0,0,0.0,5.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,9754.0,1,8875.0,1,11217.0,1,9615.0,1,0.0,1,8157.0,1,5390.0,0,0.0,9024.224,8403.0,879.0
431,2013-02-09,8381.0,910.0,1.0,0.0,0,0.0,6.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,9371.0,1,9754.0,1,9340.0,1,8717.0,1,7471.0,1,8557.0,1,5719.0,0,0.0,9162.935,8618.111,-383.0
431,2013-02-10,0.0,0.0,0.0,0.0,0,0.0,7.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,8381.0,1,9371.0,1,8875.0,1,9678.0,1,6215.0,1,9186.0,1,7148.0,0,0.0,8850.16,8565.42,-990.0
431,2013-02-11,5771.0,698.0,1.0,0.0,0,0.0,1.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,0.0,1,8381.0,1,9754.0,1,0.0,1,6904.0,1,7529.0,1,7654.0,0,0.0,5310.096,6661.993,-8381.0
431,2013-02-12,7395.0,865.0,1.0,0.0,0,0.0,2.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,5771.0,1,0.0,1,9371.0,1,11217.0,1,9615.0,1,0.0,1,8229.0,0,0.0,5494.458,6463.9946,5771.0
431,2013-02-13,6852.0,793.0,1.0,0.0,0,0.0,3.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,7395.0,1,5771.0,1,8381.0,1,9340.0,1,8717.0,1,7471.0,1,0.0,0,0.0,6254.675,6670.885,1624.0
431,2013-02-14,8212.0,968.0,1.0,0.0,0,0.0,4.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,6852.0,1,7395.0,1,0.0,1,8875.0,1,9678.0,1,6215.0,1,9225.0,0,0.0,6493.605,6711.133,-543.0
431,2013-02-15,8147.0,850.0,1.0,0.0,0,0.0,5.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,8212.0,1,6852.0,1,5771.0,1,9754.0,1,0.0,1,6904.0,1,8801.0,0,0.0,7180.963,7044.6587,1360.0
431,2013-02-16,8690.0,919.0,1.0,0.0,0,0.0,6.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,8147.0,1,8212.0,1,7395.0,1,9371.0,1,11217.0,1,9615.0,1,8157.0,0,0.0,7567.378,7289.6235,-65.0
431,2013-02-17,0.0,0.0,0.0,0.0,0,0.0,7.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,8690.0,1,8147.0,1,6852.0,1,8381.0,1,9340.0,1,8717.0,1,8557.0,0,0.0,8016.427,7600.8184,543.0
431,2013-02-18,11380.0,1193.0,1.0,1.0,0,0.0,1.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,0.0,1,8690.0,1,8212.0,1,0.0,1,8875.0,1,9678.0,1,9186.0,0,0.0,4809.856,5911.7476,-8690.0
431,2013-02-19,8309.0,887.0,1.0,1.0,0,0.0,2.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,11380.0,1,0.0,1,8147.0,1,5771.0,1,9754.0,1,0.0,1,7529.0,0,0.0,7437.9136,7126.9146,11380.0
431,2013-02-20,8816.0,884.0,1.0,1.0,0,0.0,3.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,8309.0,1,11380.0,1,8690.0,1,7395.0,1,9371.0,1,11217.0,1,0.0,0,0.0,7786.348,7389.6006,-3071.0
431,2013-02-21,9406.0,1072.0,1.0,1.0,0,0.0,4.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,8816.0,1,8309.0,1,0.0,1,6852.0,1,8381.0,1,9340.0,1,7471.0,0,0.0,8198.209,7706.578,507.0
431,2013-02-22,9303.0,1006.0,1.0,1.0,0,0.0,5.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,9406.0,1,8816.0,1,11380.0,1,8212.0,1,0.0,1,8875.0,1,6215.0,1,0.0,8681.325,8084.2275,590.0
431,2013-02-23,7088.0,777.0,1.0,0.0,0,0.0,6.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,9303.0,1,9406.0,1,8309.0,1,8147.0,1,5771.0,1,9754.0,1,6904.0,1,7960.0,8929.995,8355.065,-103.0
431,2013-02-24,0.0,0.0,0.0,0.0,0,0.0,7.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,7088.0,1,9303.0,1,8816.0,1,8690.0,1,7395.0,1,9371.0,1,9615.0,1,7532.0,8193.197,8073.4956,-2215.0
431,2013-02-25,7317.0,887.0,1.0,0.0,0,0.0,1.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,0.0,1,7088.0,1,9406.0,1,0.0,1,6852.0,1,8381.0,1,8717.0,1,7958.0,4915.9185,6279.3853,-7088.0
431,2013-02-26,6980.0,828.0,1.0,0.0,0,0.0,2.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,7317.0,1,0.0,1,9303.0,1,11380.0,1,8212.0,1,0.0,1,9678.0,1,7830.0,5876.351,6509.9663,7317.0
431,2013-02-27,7243.0,749.0,1.0,0.0,0,0.0,3.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,6980.0,1,7317.0,1,7088.0,1,8309.0,1,8147.0,1,5771.0,1,0.0,1,0.0,6317.8105,6614.4185,-337.0
431,2013-02-28,9218.0,1037.0,1.0,0.0,0,0.0,4.0,0.8757349,0.4827922,0.8660254,0.5,1,0,1,1,7243.0,1,6980.0,1,0.0,1,8816.0,1,8690.0,1,7395.0,1,11217.0,1,11257.0,6687.886,6754.103,263.0
431,2013-03-01,8280.0,942.0,1.0,0.0,0,0.0,5.0,0.8757349,0.4827922,1.0,6.123234e-17,1,1,0,1,9218.0,1,7243.0,1,7317.0,1,9406.0,1,0.0,1,6852.0,1,9340.0,1,9972.0,7699.9316,7301.6357,1975.0
431,2013-03-02,9005.0,953.0,1.0,0.0,0,0.0,6.0,0.8757349,0.4827922,1.0,6.123234e-17,1,0,0,1,8280.0,1,9218.0,1,6980.0,1,9303.0,1,11380.0,1,8212.0,1,8875.0,1,8113.0,7931.959,7519.0503,-938.0
431,2013-03-03,0.0,0.0,0.0,0.0,0,0.0,7.0,0.8757349,0.4827922,1.0,6.123234e-17,1,0,0,1,9005.0,1,8280.0,1,7243.0,1,7088.0,1,8309.0,1,8147.0,1,9754.0,1,9613.0,8361.176,7849.261,725.0
431,2013-03-04,11669.0,1193.0,1.0,1.0,0,0.0,1.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,0.0,1,9005.0,1,9218.0,1,0.0,1,8816.0,1,8690.0,1,9371.0,1,8825.0,5016.705,6104.981,-9005.0
431,2013-03-05,8979.0,968.0,1.0,1.0,0,0.0,2.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,11669.0,1,0.0,1,8280.0,1,7317.0,1,9406.0,1,0.0,1,8381.0,1,7936.0,7677.623,7341.4297,11669.0
431,2013-03-06,8420.0,908.0,1.0,1.0,0,0.0,3.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,8979.0,1,11669.0,1,9005.0,1,6980.0,1,9303.0,1,11380.0,1,0.0,1,0.0,8198.174,7705.334,-2690.0
431,2013-03-07,10015.0,1150.0,1.0,1.0,0,0.0,4.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,8420.0,1,8979.0,1,0.0,1,7243.0,1,7088.0,1,8309.0,1,5771.0,1,7432.0,8286.904,7864.149,-559.0
431,2013-03-08,9322.0,1023.0,1.0,1.0,0,0.0,5.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,10015.0,1,8420.0,1,11669.0,1,9218.0,1,0.0,1,8816.0,1,7395.0,1,5390.0,8978.143,8342.115,1595.0
431,2013-03-09,7371.0,802.0,1.0,0.0,0,0.0,6.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,9322.0,1,10015.0,1,8979.0,1,8280.0,1,7317.0,1,9406.0,1,6852.0,1,5719.0,9115.686,8559.868,-693.0
431,2013-03-10,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,7371.0,1,9322.0,1,8420.0,1,9005.0,1,6980.0,1,9303.0,1,8212.0,1,7148.0,8417.812,8295.675,-1951.0
431,2013-03-11,7707.0,882.0,1.0,0.0,0,0.0,1.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,0.0,1,7371.0,1,10015.0,1,0.0,1,7243.0,1,7088.0,1,8147.0,1,7654.0,5050.687,6452.1914,-7371.0
431,2013-03-12,6764.0,743.0,1.0,0.0,0,0.0,2.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,7707.0,1,0.0,1,9322.0,1,11669.0,1,9218.0,1,0.0,1,8690.0,1,8229.0,6113.212,6731.038,7707.0
431,2013-03-13,6642.0,809.0,1.0,0.0,0,0.0,3.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,6764.0,1,7707.0,1,7371.0,1,8979.0,1,8280.0,1,7317.0,1,0.0,1,0.0,6373.5273,6738.363,-943.0
431,2013-03-14,7545.0,864.0,1.0,0.0,0,0.0,4.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,6642.0,1,6764.0,1,0.0,1,8420.0,1,9005.0,1,6980.0,1,11380.0,1,9225.0,6480.9165,6716.9487,-122.0
431,2013-03-15,8637.0,987.0,1.0,0.0,0,0.0,5.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,7545.0,1,6642.0,1,7707.0,1,10015.0,1,0.0,1,7243.0,1,8309.0,1,8801.0,6906.55,6900.9604,903.0
431,2013-03-16,9106.0,923.0,1.0,0.0,0,0.0,6.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,8637.0,1,7545.0,1,6764.0,1,9322.0,1,11669.0,1,9218.0,1,8816.0,1,8157.0,7598.73,7286.747,1092.0
431,2013-03-17,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,9106.0,1,8637.0,1,6642.0,1,7371.0,1,8979.0,1,8280.0,1,9406.0,1,8557.0,8201.638,7691.0254,469.0
431,2013-03-18,10969.0,1169.0,1.0,1.0,0,0.0,1.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,0.0,1,9106.0,1,7545.0,1,0.0,1,8420.0,1,9005.0,1,9303.0,1,9186.0,4920.983,5981.9087,-9106.0
431,2013-03-19,9254.0,953.0,1.0,1.0,0,0.0,2.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,10969.0,1,0.0,1,8637.0,1,7707.0,1,10015.0,1,0.0,1,7088.0,1,7529.0,7340.1895,7090.151,10969.0
431,2013-03-20,8756.0,853.0,1.0,1.0,0,0.0,3.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,9254.0,1,10969.0,1,9106.0,1,6764.0,1,9322.0,1,11669.0,1,0.0,1,0.0,8105.714,7571.0063,-1715.0
431,2013-03-21,10275.0,1137.0,1.0,1.0,0,0.0,4.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,8756.0,1,9254.0,1,0.0,1,6642.0,1,7371.0,1,8979.0,1,7317.0,1,7471.0,8365.828,7834.3384,-498.0
431,2013-03-22,9792.0,1005.0,1.0,1.0,0,0.0,5.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,10275.0,1,8756.0,1,10969.0,1,7545.0,1,0.0,1,8420.0,1,6980.0,1,6215.0,9129.497,8376.708,1519.0
431,2013-03-23,8157.0,837.0,1.0,0.0,0,0.0,6.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,9792.0,1,10275.0,1,9254.0,1,8637.0,1,7707.0,1,10015.0,1,7243.0,1,6904.0,9394.498,8691.217,-483.0
431,2013-03-24,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,8157.0,1,9792.0,1,8756.0,1,9106.0,1,6764.0,1,9322.0,1,9218.0,1,9615.0,8899.499,8572.502,-1635.0
431,2013-03-25,10211.0,1123.0,1.0,1.0,0,1.0,1.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,0.0,1,8157.0,1,10275.0,1,0.0,1,6642.0,1,7371.0,1,8280.0,1,8717.0,5339.699,6667.5015,-8157.0
431,2013-03-26,9659.0,1041.0,1.0,1.0,0,1.0,2.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,10211.0,1,0.0,1,9792.0,1,10969.0,1,7545.0,1,0.0,1,9005.0,1,9678.0,7288.2197,7454.946,10211.0
431,2013-03-27,11065.0,1115.0,1.0,1.0,0,1.0,3.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,9659.0,1,10211.0,1,8157.0,1,9254.0,1,8637.0,1,7707.0,1,0.0,1,0.0,8236.532,7944.7354,-552.0
431,2013-03-28,14748.0,1487.0,1.0,1.0,0,1.0,4.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,11065.0,1,9659.0,1,0.0,1,8756.0,1,9106.0,1,6764.0,1,11669.0,1,11217.0,9367.919,8638.128,1406.0
431,2013-03-29,0.0,0.0,0.0,1.0,2,1.0,5.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,14748.0,1,11065.0,1,10211.0,1,10275.0,1,0.0,1,6642.0,1,8979.0,1,9340.0,11519.951,9995.877,3683.0
431,2013-03-30,11642.0,1261.0,1.0,0.0,0,0.0,6.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,0.0,1,14748.0,1,9659.0,1,9792.0,1,10969.0,1,7545.0,1,8420.0,1,8875.0,6911.9707,7774.5713,-14748.0
431,2013-03-31,0.0,0.0,0.0,0.0,0,0.0,7.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,1,1,11642.0,1,0.0,1,11065.0,1,8157.0,1,9254.0,1,8637.0,1,10015.0,1,9754.0,8803.982,8634.0,11642.0
431,2013-04-01,0.0,0.0,0.0,0.0,2,1.0,1.0,0.9960498,-0.08879589,0.8660254,-0.5,2,1,0,1,0.0,1,11642.0,1,14748.0,1,0.0,1,8756.0,1,9106.0,1,9322.0,1,9371.0,5282.3896,6715.333,-11642.0
431,2013-04-02,9557.0,1046.0,1.0,0.0,0,1.0,2.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,0.0,1,0.0,1,0.0,1,10211.0,1,10275.0,1,0.0,1,7371.0,1,8381.0,3169.4336,5223.0366,0.0
431,2013-04-03,6892.0,804.0,1.0,0.0,0,1.0,3.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,9557.0,1,0.0,1,11642.0,1,9659.0,1,9792.0,1,10969.0,1,0.0,1,0.0,5724.4604,6186.1396,9557.0
431,2013-04-04,7985.0,969.0,1.0,0.0,0,1.0,4.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,6892.0,1,9557.0,1,0.0,1,11065.0,1,8157.0,1,9254.0,1,7707.0,1,5771.0,6191.476,6342.9976,-2665.0
431,2013-04-05,7983.0,905.0,1.0,0.0,0,1.0,5.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,7985.0,1,6892.0,1,0.0,1,14748.0,1,0.0,1,8756.0,1,6764.0,1,7395.0,6908.8857,6707.887,1093.0
431,2013-04-06,8383.0,928.0,1.0,0.0,0,0.0,6.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,7983.0,1,7985.0,1,9557.0,1,0.0,1,10211.0,1,10275.0,1,6642.0,1,6852.0,7338.5312,6991.2456,-2.0
431,2013-04-07,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,8383.0,1,7983.0,1,6892.0,1,11642.0,1,9659.0,1,9792.0,1,7545.0,1,8212.0,7756.319,7300.5244,400.0
431,2013-04-08,10019.0,1124.0,1.0,1.0,0,0.0,1.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,0.0,1,8383.0,1,7985.0,1,0.0,1,11065.0,1,8157.0,1,8637.0,1,8147.0,4653.7915,5678.1855,-8383.0
431,2013-04-09,8991.0,972.0,1.0,1.0,0,0.0,2.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,10019.0,1,0.0,1,7983.0,1,0.0,1,14748.0,1,0.0,1,9106.0,1,8690.0,6799.875,6642.811,10019.0
431,2013-04-10,8188.0,887.0,1.0,1.0,0,0.0,3.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,8991.0,1,10019.0,1,8383.0,1,9557.0,1,0.0,1,10211.0,1,0.0,1,0.0,7676.3247,7164.631,-1028.0
431,2013-04-11,9746.0,1078.0,1.0,1.0,0,0.0,4.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,8188.0,1,8991.0,1,0.0,1,6892.0,1,11642.0,1,9659.0,1,10969.0,1,11380.0,7880.995,7392.046,-803.0
