id,timestamp,target,Customers,Open,Promo,StateHoliday,SchoolHoliday,DayOfWeek,week_sin,week_cos,month_sin,month_cos,quarter,is_month_start,is_month_end,lag_1_known,lag_1,lag_2_known,lag_2,lag_4_known,lag_4,lag_8_known,lag_8,lag_12_known,lag_12,lag_16_known,lag_16,lag_24_known,lag_24,lag_52_known,lag_52,ema_4,ema_8,chg_1
885,2013-01-13,0.0,0.0,0.0,0.0,0,0.0,7.0,0.23488605,0.9720229,0.5,0.8660254,1,0,0,1,3717.0,1,4169.0,1,4319.0,1,3447.0,1,0.0,0,0.0,0,0.0,0,0.0,4151.1436,3932.8928,-452.0
885,2013-01-14,3163.0,555.0,1.0,0.0,0,0.0,1.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,0.0,1,3717.0,1,4836.0,1,0.0,1,4198.0,0,0.0,0,0.0,0,0.0,2490.686,3058.9167,-3717.0
885,2013-01-15,3306.0,526.0,1.0,0.0,0,0.0,2.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,3163.0,1,0.0,1,4169.0,1,6003.0,1,3709.0,0,0.0,0,0.0,0,0.0,2759.6116,3082.0464,3163.0
885,2013-01-16,3500.0,546.0,1.0,0.0,0,0.0,3.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,3306.0,1,3163.0,1,3717.0,1,6145.0,1,3760.0,0,0.0,0,0.0,0,0.0,2978.167,3131.8137,143.0
885,2013-01-17,3072.0,506.0,1.0,0.0,0,0.0,4.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,3500.0,1,3306.0,1,0.0,1,4319.0,1,3447.0,1,0.0,0,0.0,0,0.0,3186.9001,3213.6328,194.0
885,2013-01-18,3624.0,555.0,1.0,0.0,0,0.0,5.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,3072.0,1,3500.0,1,3163.0,1,4836.0,1,0.0,1,4198.0,0,0.0,0,0.0,3140.9402,3182.159,-428.0
885,2013-01-19,4086.0,571.0,1.0,0.0,0,0.0,6.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,3624.0,1,3072.0,1,3306.0,1,4169.0,1,6003.0,1,3709.0,0,0.0,0,0.0,3334.164,3280.346,552.0
885,2013-01-20,0.0,0.0,0.0,0.0,0,0.0,7.0,0.34820163,0.93741965,0.5,0.8660254,1,0,0,1,4086.0,1,3624.0,1,3500.0,1,3717.0,1,6145.0,1,3760.0,0,0.0,0,0.0,3634.8984,3459.3801,462.0
885,2013-01-21,5401.0,683.0,1.0,1.0,0,0.0,1.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,0.0,1,4086.0,1,3072.0,1,0.0,1,4319.0,1,3447.0,0,0.0,0,0.0,2180.939,2690.629,-4086.0
885,2013-01-22,5414.0,689.0,1.0,1.0,0,0.0,2.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,5401.0,1,0.0,1,3624.0,1,3163.0,1,4836.0,1,0.0,0,0.0,0,0.0,3468.9634,3292.9336,5401.0
885,2013-01-23,4707.0,646.0,1.0,1.0,0,0.0,3.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,5414.0,1,5401.0,1,4086.0,1,3306.0,1,4169.0,1,6003.0,0,0.0,0,0.0,4246.978,3764.2817,13.0
885,2013-01-24,4766.0,680.0,1.0,1.0,0,0.0,4.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,4707.0,1,5414.0,1,0.0,1,3500.0,1,3717.0,1,6145.0,0,0.0,0,0.0,4430.987,3973.7747,-707.0
885,2013-01-25,4992.0,655.0,1.0,1.0,0,0.0,5.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,4766.0,1,4707.0,1,5401.0,1,3072.0,1,0.0,1,4319.0,1,0.0,0,0.0,4564.992,4149.8247,59.0
885,2013-01-26,3784.0,534.0,1.0,0.0,0,0.0,6.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,4992.0,1,4766.0,1,5414.0,1,3624.0,1,3163.0,1,4836.0,1,4198.0,0,0.0,4735.7954,4336.9746,226.0
885,2013-01-27,0.0,0.0,0.0,0.0,0,0.0,7.0,0.45662925,0.8896571,0.5,0.8660254,1,0,0,1,3784.0,1,4992.0,1,4707.0,1,4086.0,1,3306.0,1,4169.0,1,3709.0,0,0.0,4355.077,4214.0913,-1208.0
885,2013-01-28,3961.0,590.0,1.0,0.0,0,0.0,1.0,0.55864674,0.82940567,0.5,0.8660254,1,0,0,1,0.0,1,3784.0,1,4766.0,1,0.0,1,3500.0,1,3717.0,1,3760.0,0,0.0,2613.0464,3277.6267,-3784.0
885,2013-01-29,3376.0,547.0,1.0,0.0,0,0.0,2.0,0.55864674,0.82940567,0.5,0.8660254,1,0,0,1,3961.0,1,0.0,1,4992.0,1,5401.0,1,3072.0,1,0.0,1,3447.0,0,0.0,3152.2278,3429.4875,3961.0
885,2013-01-30,3744.0,587.0,1.0,0.0,0,0.0,3.0,0.55864674,0.82940567,0.5,0.8660254,1,0,0,1,3376.0,1,3961.0,1,3784.0,1,5414.0,1,3624.0,1,3163.0,1,0.0,0,0.0,3241.7366,3417.6013,-585.0
885,2013-01-31,4002.0,570.0,1.0,0.0,0,0.0,4.0,0.55864674,0.82940567,0.5,0.8660254,1,0,1,1,3744.0,1,3376.0,1,0.0,1,4707.0,1,4086.0,1,3306.0,1,6003.0,0,0.0,3442.642,3490.1343,368.0
885,2013-02-01,3859.0,566.0,1.0,0.0,0,0.0,5.0,0.55864674,0.82940567,0.8660254,0.5,1,1,0,1,4002.0,1,3744.0,1,3961.0,1,4766.0,1,0.0,1,3500.0,1,6145.0,0,0.0,3666.3853,3603.8823,258.0
885,2013-02-02,4132.0,593.0,1.0,0.0,0,0.0,6.0,0.55864674,0.82940567,0.8660254,0.5,1,0,0,1,3859.0,1,4002.0,1,3376.0,1,4992.0,1,5401.0,1,3072.0,1,4319.0,0,0.0,3743.4312,3660.5752,-143.0
885,2013-02-03,0.0,0.0,0.0,0.0,0,0.0,7.0,0.55864674,0.82940567,0.8660254,0.5,1,0,0,1,4132.0,1,3859.0,1,3744.0,1,3784.0,1,5414.0,1,3624.0,1,4836.0,0,0.0,3898.8586,3765.3362,273.0
885,2013-02-04,5954.0,742.0,1.0,1.0,0,0.0,1.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,0.0,1,4132.0,1,4002.0,1,0.0,1,4707.0,1,4086.0,1,4169.0,0,0.0,2339.3152,2928.5947,-4132.0
885,2013-02-05,6096.0,775.0,1.0,1.0,0,0.0,2.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,5954.0,1,0.0,1,3859.0,1,3961.0,1,4766.0,1,0.0,1,3717.0,0,0.0,3785.1892,3600.907,5954.0
885,2013-02-06,6498.0,852.0,1.0,1.0,0,0.0,3.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,6096.0,1,5954.0,1,4132.0,1,3376.0,1,4992.0,1,5401.0,1,0.0,0,0.0,4709.5137,4155.372,142.0
885,2013-02-07,1693.0,242.0,1.0,1.0,0,0.0,4.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,6498.0,1,6096.0,1,0.0,1,3744.0,1,3784.0,1,5414.0,1,3163.0,0,0.0,5424.908,4675.956,402.0
885,2013-02-08,4219.0,587.0,1.0,1.0,0,0.0,5.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,1693.0,1,6498.0,1,5954.0,1,4002.0,1,0.0,1,4707.0,1,3306.0,0,0.0,3932.1448,4013.077,-4805.0
885,2013-02-09,4089.0,635.0,1.0,0.0,0,0.0,6.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,4219.0,1,1693.0,1,6096.0,1,3859.0,1,3961.0,1,4766.0,1,3500.0,0,0.0,4046.887,4058.8376,2526.0
885,2013-02-10,0.0,0.0,0.0,0.0,0,0.0,7.0,0.65282214,0.75751126,0.8660254,0.5,1,0,0,1,4089.0,1,4219.0,1,6498.0,1,4132.0,1,3376.0,1,4992.0,1,3072.0,0,0.0,4063.7322,4065.5405,-130.0
885,2013-02-11,0.0,0.0,0.0,0.0,0,0.0,1.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,0.0,1,4089.0,1,1693.0,1,0.0,1,3744.0,1,3784.0,1,3624.0,0,0.0,2438.2393,3162.087,-4089.0
885,2013-02-12,3613.0,522.0,1.0,0.0,0,0.0,2.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,0.0,1,0.0,1,4219.0,1,5954.0,1,4002.0,1,0.0,1,4086.0,0,0.0,1462.9436,2459.401,0.0
885,2013-02-13,3503.0,591.0,1.0,0.0,0,0.0,3.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,3613.0,1,0.0,1,4089.0,1,6096.0,1,3859.0,1,3961.0,1,0.0,0,0.0,2322.966,2715.7563,3613.0
885,2013-02-14,3521.0,555.0,1.0,0.0,0,0.0,4.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,3503.0,1,3613.0,1,0.0,1,6498.0,1,4132.0,1,3376.0,1,5401.0,0,0.0,2794.9797,2890.6995,-110.0
885,2013-02-15,3361.0,514.0,1.0,0.0,0,0.0,5.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,3521.0,1,3503.0,1,0.0,1,1693.0,1,0.0,1,3744.0,1,5414.0,0,0.0,3085.3877,3030.766,18.0
885,2013-02-16,3882.0,576.0,1.0,0.0,0,0.0,6.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,3361.0,1,3521.0,1,3613.0,1,4219.0,1,5954.0,1,4002.0,1,4707.0,0,0.0,3195.6326,3104.1514,-160.0
885,2013-02-17,0.0,0.0,0.0,0.0,0,0.0,7.0,0.73783326,0.674983,0.8660254,0.5,1,0,0,1,3882.0,1,3361.0,1,3503.0,1,4089.0,1,6096.0,1,3859.0,1,4766.0,0,0.0,3470.1797,3277.0066,521.0
885,2013-02-18,6357.0,788.0,1.0,1.0,0,0.0,1.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,0.0,1,3882.0,1,3521.0,1,0.0,1,6498.0,1,4132.0,1,4992.0,0,0.0,2082.1077,2548.783,-3882.0
885,2013-02-19,4963.0,694.0,1.0,1.0,0,0.0,2.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,6357.0,1,0.0,1,3361.0,1,0.0,1,1693.0,1,0.0,1,3784.0,0,0.0,3792.0647,3395.0535,6357.0
885,2013-02-20,5363.0,687.0,1.0,1.0,0,0.0,3.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,4963.0,1,6357.0,1,3882.0,1,3613.0,1,4219.0,1,5954.0,1,0.0,0,0.0,4260.439,3743.486,-1394.0
885,2013-02-21,4731.0,606.0,1.0,1.0,0,0.0,4.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,5363.0,1,4963.0,1,0.0,1,3503.0,1,4089.0,1,6096.0,1,3961.0,0,0.0,4701.4634,4103.378,400.0
885,2013-02-22,4751.0,672.0,1.0,1.0,0,0.0,5.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,4731.0,1,5363.0,1,6357.0,1,3521.0,1,0.0,1,6498.0,1,3376.0,1,0.0,4713.278,4242.8496,-632.0
885,2013-02-23,3405.0,485.0,1.0,0.0,0,0.0,6.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,4751.0,1,4731.0,1,4963.0,1,3361.0,1,0.0,1,1693.0,1,3744.0,1,4198.0,4728.3667,4355.772,20.0
885,2013-02-24,0.0,0.0,0.0,0.0,0,0.0,7.0,0.8124869,0.5829795,0.8660254,0.5,1,0,0,1,3405.0,1,4751.0,1,5363.0,1,3882.0,1,3613.0,1,4219.0,1,4002.0,1,3709.0,4199.02,4144.4893,-1346.0
885,2013-02-25,3013.0,491.0,1.0,0.0,0,0.0,1.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,0.0,1,3405.0,1,4731.0,1,0.0,1,3503.0,1,4089.0,1,3859.0,1,3760.0,2519.412,3223.4917,-3405.0
885,2013-02-26,3423.0,552.0,1.0,0.0,0,0.0,2.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,3013.0,1,0.0,1,4751.0,1,6357.0,1,3521.0,1,0.0,1,4132.0,1,3447.0,2716.8472,3176.7158,3013.0
885,2013-02-27,3345.0,539.0,1.0,0.0,0,0.0,3.0,0.8757349,0.4827922,0.8660254,0.5,1,0,0,1,3423.0,1,3013.0,1,3405.0,1,4963.0,1,3361.0,1,0.0,1,0.0,1,0.0,2999.3083,3231.4456,410.0
885,2013-02-28,4229.0,619.0,1.0,0.0,0,0.0,4.0,0.8757349,0.4827922,0.8660254,0.5,1,0,1,1,3345.0,1,3423.0,1,0.0,1,5363.0,1,3882.0,1,3613.0,1,5954.0,1,6003.0,3137.585,3256.68,-78.0
885,2013-03-01,3898.0,562.0,1.0,0.0,0,0.0,5.0,0.8757349,0.4827922,1.0,6.123234e-17,1,1,0,1,4229.0,1,3345.0,1,3013.0,1,4731.0,1,0.0,1,3503.0,1,6096.0,1,6145.0,3574.151,3472.751,884.0
885,2013-03-02,4071.0,596.0,1.0,0.0,0,0.0,6.0,0.8757349,0.4827922,1.0,6.123234e-17,1,0,0,1,3898.0,1,4229.0,1,3423.0,1,4751.0,1,6357.0,1,3521.0,1,6498.0,1,4319.0,3703.6907,3567.2507,-331.0
885,2013-03-03,0.0,0.0,0.0,0.0,0,0.0,7.0,0.8757349,0.4827922,1.0,6.123234e-17,1,0,0,1,4071.0,1,3898.0,1,3345.0,1,3405.0,1,4963.0,1,3361.0,1,1693.0,1,4836.0,3850.6143,3679.195,173.0
885,2013-03-04,6802.0,791.0,1.0,1.0,0,0.0,1.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,0.0,1,4071.0,1,4229.0,1,0.0,1,5363.0,1,3882.0,1,4219.0,1,4169.0,2310.3687,2861.5962,-4071.0
885,2013-03-05,5825.0,755.0,1.0,1.0,0,0.0,2.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,6802.0,1,0.0,1,3898.0,1,3013.0,1,4731.0,1,0.0,1,4089.0,1,3717.0,4107.021,3737.2415,6802.0
885,2013-03-06,5038.0,713.0,1.0,1.0,0,0.0,3.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,5825.0,1,6802.0,1,4071.0,1,3423.0,1,4751.0,1,6357.0,1,0.0,1,0.0,4794.213,4201.188,-977.0
885,2013-03-07,4571.0,706.0,1.0,1.0,0,0.0,4.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,5038.0,1,5825.0,1,0.0,1,3345.0,1,3405.0,1,4963.0,1,0.0,1,3163.0,4891.7275,4387.146,-787.0
885,2013-03-08,4779.0,684.0,1.0,1.0,0,0.0,5.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,4571.0,1,5038.0,1,6802.0,1,4229.0,1,0.0,1,5363.0,1,3613.0,1,3306.0,4763.4365,4428.0024,-467.0
885,2013-03-09,3577.0,554.0,1.0,0.0,0,0.0,6.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,4779.0,1,4571.0,1,5825.0,1,3898.0,1,3013.0,1,4731.0,1,3503.0,1,3500.0,4769.662,4506.002,208.0
885,2013-03-10,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9266896,0.37582758,1.0,6.123234e-17,1,0,0,1,3577.0,1,4779.0,1,5038.0,1,4071.0,1,3423.0,1,4751.0,1,3521.0,1,3072.0,4292.597,4299.557,-1202.0
885,2013-03-11,3282.0,551.0,1.0,0.0,0,0.0,1.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,0.0,1,3577.0,1,4571.0,1,0.0,1,3345.0,1,3405.0,1,3361.0,1,3624.0,2575.5583,3344.0999,-3577.0
885,2013-03-12,2803.0,482.0,1.0,0.0,0,0.0,2.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,3282.0,1,0.0,1,4779.0,1,6802.0,1,4229.0,1,0.0,1,3882.0,1,4086.0,2858.135,3330.3,3282.0
885,2013-03-13,3521.0,539.0,1.0,0.0,0,0.0,3.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,2803.0,1,3282.0,1,3577.0,1,5825.0,1,3898.0,1,3013.0,1,0.0,1,0.0,2836.081,3213.122,-479.0
885,2013-03-14,3283.0,559.0,1.0,0.0,0,0.0,4.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,3521.0,1,2803.0,1,0.0,1,5038.0,1,4071.0,1,3423.0,1,6357.0,1,5401.0,3110.0486,3281.5396,718.0
885,2013-03-15,3568.0,553.0,1.0,0.0,0,0.0,5.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,3283.0,1,3521.0,1,3282.0,1,4571.0,1,0.0,1,3345.0,1,4963.0,1,5414.0,3179.2292,3281.864,-238.0
885,2013-03-16,4426.0,643.0,1.0,0.0,0,0.0,6.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,3568.0,1,3283.0,1,2803.0,1,4779.0,1,6802.0,1,4229.0,1,5363.0,1,4707.0,3334.7375,3345.4497,285.0
885,2013-03-17,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9646356,0.26358718,1.0,6.123234e-17,1,0,0,1,4426.0,1,3568.0,1,3521.0,1,3577.0,1,5825.0,1,3898.0,1,4731.0,1,4766.0,3771.2424,3585.572,858.0
885,2013-03-18,6243.0,752.0,1.0,1.0,0,0.0,1.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,0.0,1,4426.0,1,3283.0,1,0.0,1,5038.0,1,4071.0,1,4751.0,1,4992.0,2262.7456,2788.7783,-4426.0
885,2013-03-19,5413.0,681.0,1.0,1.0,0,0.0,2.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,6243.0,1,0.0,1,3568.0,1,3282.0,1,4571.0,1,0.0,1,3405.0,1,3784.0,3854.8474,3556.383,6243.0
885,2013-03-20,4757.0,596.0,1.0,1.0,0,0.0,3.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,5413.0,1,6243.0,1,4426.0,1,2803.0,1,4779.0,1,6802.0,1,0.0,1,0.0,4478.1084,3968.9646,-830.0
885,2013-03-21,5140.0,688.0,1.0,1.0,0,0.0,4.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,4757.0,1,5413.0,1,0.0,1,3521.0,1,3577.0,1,5825.0,1,3013.0,1,3961.0,4589.665,4144.0835,-656.0
885,2013-03-22,4823.0,684.0,1.0,1.0,0,0.0,5.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,5140.0,1,4757.0,1,6243.0,1,3283.0,1,0.0,1,5038.0,1,3423.0,1,3376.0,4809.799,4365.3984,383.0
885,2013-03-23,3892.0,564.0,1.0,0.0,0,0.0,6.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,4823.0,1,5140.0,1,5413.0,1,3568.0,1,3282.0,1,4571.0,1,3345.0,1,3744.0,4815.0796,4467.0874,-317.0
885,2013-03-24,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9890402,0.14764656,1.0,6.123234e-17,1,0,0,1,3892.0,1,4823.0,1,4757.0,1,4426.0,1,2803.0,1,4779.0,1,4229.0,1,4002.0,4445.8477,4339.2905,-931.0
885,2013-03-25,5275.0,700.0,1.0,1.0,0,1.0,1.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,0.0,1,3892.0,1,5140.0,1,0.0,1,3521.0,1,3577.0,1,3898.0,1,3859.0,2667.5085,3375.0037,-3892.0
885,2013-03-26,5778.0,762.0,1.0,1.0,0,1.0,2.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,5275.0,1,0.0,1,4823.0,1,6243.0,1,3283.0,1,0.0,1,4071.0,1,4132.0,3710.5051,3797.225,5275.0
885,2013-03-27,5810.0,782.0,1.0,1.0,0,1.0,3.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,5778.0,1,5275.0,1,3892.0,1,5413.0,1,3568.0,1,3282.0,1,0.0,1,0.0,4537.503,4237.3975,503.0
885,2013-03-28,6422.0,830.0,1.0,1.0,0,1.0,4.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,5810.0,1,5778.0,1,0.0,1,4757.0,1,4426.0,1,2803.0,1,6802.0,1,5954.0,5046.502,4586.8647,32.0
885,2013-03-29,0.0,0.0,0.0,1.0,2,1.0,5.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,6422.0,1,5810.0,1,5275.0,1,5140.0,1,0.0,1,3521.0,1,5825.0,1,6096.0,5596.701,4994.6724,612.0
885,2013-03-30,5158.0,716.0,1.0,0.0,0,0.0,6.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,0,1,0.0,1,6422.0,1,5778.0,1,4823.0,1,6243.0,1,3283.0,1,5038.0,1,6498.0,3358.0208,3884.745,-6422.0
885,2013-03-31,0.0,0.0,0.0,0.0,0,0.0,7.0,0.99956083,0.029633328,1.0,6.123234e-17,1,0,1,1,5158.0,1,0.0,1,5810.0,1,3892.0,1,5413.0,1,3568.0,1,4571.0,1,1693.0,4078.0125,4167.691,5158.0
885,2013-04-01,0.0,0.0,0.0,0.0,2,1.0,1.0,0.9960498,-0.08879589,0.8660254,-0.5,2,1,0,1,0.0,1,5158.0,1,6422.0,1,0.0,1,4757.0,1,4426.0,1,4779.0,1,4219.0,2446.8074,3241.537,-5158.0
885,2013-04-02,4310.0,631.0,1.0,0.0,0,1.0,2.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,0.0,1,0.0,1,0.0,1,5275.0,1,5140.0,1,0.0,1,3577.0,1,4089.0,1468.0845,2521.1956,0.0
885,2013-04-03,3962.0,600.0,1.0,0.0,0,1.0,3.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,4310.0,1,0.0,1,5158.0,1,5778.0,1,4823.0,1,6243.0,1,0.0,1,0.0,2604.8506,2918.7078,4310.0
885,2013-04-04,4366.0,631.0,1.0,0.0,0,1.0,4.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,3962.0,1,4310.0,1,0.0,1,5810.0,1,3892.0,1,5413.0,1,3282.0,1,0.0,3147.7104,3150.5505,-348.0
885,2013-04-05,3549.0,545.0,1.0,0.0,0,1.0,5.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,4366.0,1,3962.0,1,0.0,1,6422.0,1,0.0,1,4757.0,1,2803.0,1,3613.0,3635.0261,3420.6504,404.0
885,2013-04-06,4448.0,607.0,1.0,0.0,0,0.0,6.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,3549.0,1,4366.0,1,4310.0,1,0.0,1,5275.0,1,5140.0,1,3521.0,1,3503.0,3600.6157,3449.1726,-817.0
885,2013-04-07,0.0,0.0,0.0,0.0,0,0.0,7.0,0.9960498,-0.08879589,0.8660254,-0.5,2,0,0,1,4448.0,1,3549.0,1,3962.0,1,5158.0,1,5778.0,1,4823.0,1,3283.0,1,3521.0,3939.5693,3671.1343,899.0
885,2013-04-08,5915.0,745.0,1.0,1.0,0,0.0,1.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,0.0,1,4448.0,1,4366.0,1,0.0,1,5810.0,1,3892.0,1,3568.0,1,3361.0,2363.7417,2855.3267,-4448.0
885,2013-04-09,4903.0,644.0,1.0,1.0,0,0.0,2.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,5915.0,1,0.0,1,3549.0,1,0.0,1,6422.0,1,0.0,1,4426.0,1,3882.0,3784.245,3535.254,5915.0
885,2013-04-10,4789.0,656.0,1.0,1.0,0,0.0,3.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,4903.0,1,5915.0,1,4448.0,1,4310.0,1,0.0,1,5275.0,1,0.0,1,0.0,4231.747,3839.1975,-1012.0
885,2013-04-11,4714.0,668.0,1.0,1.0,0,0.0,4.0,0.9785565,-0.20597862,0.8660254,-0.5,2,0,0,1,4789.0,1,4903.0,1,0.0,1,3962.0,1,5158.0,1,5778.0,1,6243.0,1,6357.0,4454.6484,4050.2646,-114.0
