scenario,shop_id,core_cluster,final_cluster,is_outlier_core,is_outlier_final,assign_confidence,nearest_cluster,nearest_dist,cluster_prob_core,outlier_score
S3_larger_min_cluster,914,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,889,2,2,False,False,1.0,-1,,1.0,0.2286569593758861
S3_larger_min_cluster,508,1,1,False,False,1.0,-1,,1.0,0.2678984853309984
S3_larger_min_cluster,70,0,0,False,False,1.0,-1,,1.0,0.04476080640277172
S3_larger_min_cluster,397,1,1,False,False,1.0,-1,,1.0,0.1390518125354231
S3_larger_min_cluster,1088,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,865,1,1,False,False,0.9889993430540784,-1,,0.9889993430540784,0.011000656945921613
S3_larger_min_cluster,1046,2,2,False,False,0.5639520413982851,-1,,0.5639520413982851,0.43604795860171486
S3_larger_min_cluster,642,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,653,1,1,False,False,1.0,-1,,1.0,0.03640094572033428
S3_larger_min_cluster,8,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,376,2,2,False,False,0.43727189801452737,-1,,0.43727189801452737,0.5627281019854726
S3_larger_min_cluster,196,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,450,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,799,1,1,False,False,0.9889993430540784,-1,,0.9889993430540784,0.011000656945921613
S3_larger_min_cluster,121,2,2,False,False,0.8552161419482601,-1,,0.8552161419482601,0.14478385805173993
S3_larger_min_cluster,245,0,0,False,False,1.0,-1,,1.0,0.042436154436766994
S3_larger_min_cluster,521,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,1042,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,486,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,727,0,0,False,False,1.0,-1,,1.0,0.01562759571212003
S3_larger_min_cluster,997,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,628,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,721,0,0,False,False,1.0,-1,,1.0,0.09702477908536526
S3_larger_min_cluster,643,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1039,1,1,False,False,1.0,-1,,1.0,0.025779807438252665
S3_larger_min_cluster,1031,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,560,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,651,1,1,False,False,1.0,-1,,1.0,0.025779807438252665
S3_larger_min_cluster,847,1,1,False,False,1.0,-1,,1.0,0.025779807438252665
S3_larger_min_cluster,455,0,0,False,False,1.0,-1,,1.0,0.20145913101486992
S3_larger_min_cluster,913,0,0,False,False,1.0,-1,,1.0,0.01562759571212003
S3_larger_min_cluster,648,0,0,False,False,1.0,-1,,1.0,0.13688621781130172
S3_larger_min_cluster,655,1,1,False,False,0.7328932900123047,-1,,0.7328932900123047,0.2671067099876953
S3_larger_min_cluster,818,1,1,False,False,0.5600592098219596,-1,,0.5600592098219596,0.43994079017804044
S3_larger_min_cluster,259,1,1,False,False,1.0,-1,,1.0,0.05914991048129331
S3_larger_min_cluster,94,1,1,False,False,1.0,-1,,1.0,0.050117998028382786
S3_larger_min_cluster,185,2,2,False,False,0.43727189801452737,-1,,0.43727189801452737,0.5627281019854726
S3_larger_min_cluster,444,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,513,0,0,False,False,1.0,-1,,1.0,0.20764567869274134
S3_larger_min_cluster,353,1,1,False,False,1.0,-1,,1.0,0.05914991048129331
S3_larger_min_cluster,489,2,2,False,False,1.0,-1,,1.0,0.19544826730444853
S3_larger_min_cluster,894,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,166,1,1,False,False,1.0,-1,,1.0,0.025779807438252665
S3_larger_min_cluster,746,0,0,False,False,1.0,-1,,1.0,0.05775778308859454
S3_larger_min_cluster,1034,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1018,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,595,0,0,False,False,1.0,-1,,1.0,0.15472530172730897
S3_larger_min_cluster,791,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,597,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,992,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,704,0,0,False,False,1.0,-1,,1.0,0.06266641411193404
S3_larger_min_cluster,480,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1113,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,214,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,591,0,0,False,False,1.0,-1,,1.0,0.03677867031492555
S3_larger_min_cluster,881,1,1,False,False,1.0,-1,,1.0,0.04866145839722501
S3_larger_min_cluster,425,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1005,1,1,False,False,0.9889993430540784,-1,,0.9889993430540784,0.011000656945921613
S3_larger_min_cluster,107,0,0,False,False,1.0,-1,,1.0,0.042436154436766994
S3_larger_min_cluster,1058,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,225,2,2,False,False,0.5639520413982851,-1,,0.5639520413982851,0.43604795860171486
S3_larger_min_cluster,332,2,2,False,False,1.0,-1,,1.0,0.35557780721576987
S3_larger_min_cluster,996,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,83,1,1,False,False,1.0,-1,,1.0,0.10355650213155165
S3_larger_min_cluster,352,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,162,0,0,False,False,1.0,-1,,1.0,0.07533604274487697
S3_larger_min_cluster,361,0,0,False,False,1.0,-1,,1.0,0.05775778308859454
S3_larger_min_cluster,438,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,179,1,1,False,False,1.0,-1,,1.0,0.0638412764732653
S3_larger_min_cluster,168,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,206,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,33,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,624,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,238,1,1,False,False,1.0,-1,,1.0,0.07197714719636675
S3_larger_min_cluster,395,1,1,False,False,1.0,-1,,1.0,0.2678984853309984
S3_larger_min_cluster,717,1,1,False,False,0.8803976782304552,-1,,0.8803976782304552,0.11960232176954474
S3_larger_min_cluster,211,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,824,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,175,0,0,False,False,1.0,-1,,1.0,0.2103340582145553
S3_larger_min_cluster,216,1,1,False,False,1.0,-1,,1.0,0.04053110683624187
S3_larger_min_cluster,7,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,722,1,1,False,False,1.0,-1,,1.0,0.06548470566602871
S3_larger_min_cluster,481,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,87,0,0,False,False,1.0,-1,,1.0,0.11829173332439227
S3_larger_min_cluster,765,0,0,False,False,1.0,-1,,1.0,0.01562759571212003
S3_larger_min_cluster,641,1,1,False,False,1.0,-1,,1.0,0.04866145839722501
S3_larger_min_cluster,967,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,180,0,0,False,False,1.0,-1,,1.0,0.10140288588629745
S3_larger_min_cluster,289,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,268,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,795,1,1,False,False,1.0,-1,,1.0,0.023657524181204106
S3_larger_min_cluster,507,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,163,0,0,False,False,1.0,-1,,1.0,0.20764567869274134
S3_larger_min_cluster,807,0,0,False,False,1.0,-1,,1.0,0.20764567869274134
S3_larger_min_cluster,621,1,1,False,False,1.0,-1,,1.0,0.07197714719636675
S3_larger_min_cluster,229,0,0,False,False,1.0,-1,,1.0,0.068461948518062
S3_larger_min_cluster,49,0,0,False,False,1.0,-1,,1.0,0.05306271410109052
S3_larger_min_cluster,682,2,2,False,False,1.0,-1,,1.0,0.3424673673741389
S3_larger_min_cluster,130,0,0,False,False,1.0,-1,,1.0,0.2297329300854275
S3_larger_min_cluster,1098,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,67,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,411,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,874,0,0,False,False,1.0,-1,,1.0,0.10140288588629745
S3_larger_min_cluster,625,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,28,2,2,False,False,0.6968344538660479,-1,,0.6968344538660479,0.303165546133952
S3_larger_min_cluster,453,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,726,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,657,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,402,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,62,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,530,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,1024,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,709,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,322,2,2,False,False,1.0,-1,,1.0,0.19544826730444853
S3_larger_min_cluster,570,1,1,False,False,1.0,-1,,1.0,0.04866145839722501
S3_larger_min_cluster,764,0,0,False,False,1.0,-1,,1.0,0.03677867031492555
S3_larger_min_cluster,533,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,454,2,2,False,False,1.0,-1,,1.0,0.08970188937369016
S3_larger_min_cluster,21,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,801,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,631,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,440,0,0,False,False,1.0,-1,,1.0,0.03677867031492555
S3_larger_min_cluster,98,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,73,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,330,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,344,0,0,False,False,1.0,-1,,1.0,0.04476080640277172
S3_larger_min_cluster,432,0,0,False,False,1.0,-1,,1.0,0.18355366786076543
S3_larger_min_cluster,422,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,462,2,2,False,False,0.9209282046944425,-1,,0.9209282046944425,0.07907179530555757
S3_larger_min_cluster,605,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,14,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,226,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,441,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,754,2,2,False,False,1.0,-1,,1.0,0.06382715799429022
S3_larger_min_cluster,688,2,2,False,False,1.0,-1,,1.0,0.19544826730444853
S3_larger_min_cluster,271,2,2,False,False,1.0,-1,,1.0,0.19544826730444853
S3_larger_min_cluster,639,1,1,False,False,1.0,-1,,1.0,0.04866145839722501
S3_larger_min_cluster,784,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,510,1,1,False,False,0.9033213993950734,-1,,0.9033213993950734,0.09667860060492657
S3_larger_min_cluster,526,2,2,False,False,1.0,-1,,1.0,0.2559381230648626
S3_larger_min_cluster,652,2,2,False,False,0.5639520413982851,-1,,0.5639520413982851,0.43604795860171486
S3_larger_min_cluster,1057,0,0,False,False,1.0,-1,,1.0,0.13688621781130172
S3_larger_min_cluster,220,1,1,False,False,1.0,-1,,1.0,0.169206310293329
S3_larger_min_cluster,748,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,580,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,543,1,1,False,False,0.9279287504078289,-1,,0.9279287504078289,0.07207124959217119
S3_larger_min_cluster,205,0,0,False,False,1.0,-1,,1.0,0.08519123756580238
S3_larger_min_cluster,304,0,0,False,False,1.0,-1,,1.0,0.16661649065557302
S3_larger_min_cluster,713,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,986,1,1,False,False,1.0,-1,,1.0,0.0638412764732653
S3_larger_min_cluster,448,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,88,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,138,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,632,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1002,0,0,False,False,1.0,-1,,1.0,0.10140288588629745
S3_larger_min_cluster,464,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,124,1,1,False,False,1.0,-1,,1.0,0.2678984853309984
S3_larger_min_cluster,140,0,0,False,False,1.0,-1,,1.0,0.24115986113652796
S3_larger_min_cluster,729,1,1,False,False,1.0,-1,,1.0,0.03640094572033428
S3_larger_min_cluster,110,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,654,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,106,0,0,False,False,1.0,-1,,1.0,0.11756806533983716
S3_larger_min_cluster,400,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1100,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1025,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1037,1,1,False,False,1.0,-1,,1.0,0.07197714719636675
S3_larger_min_cluster,846,1,1,False,False,0.8514032141425201,-1,,0.8514032141425201,0.14859678585747987
S3_larger_min_cluster,926,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,683,2,2,False,False,0.7224174376350259,-1,,0.7224174376350259,0.27758256236497414
S3_larger_min_cluster,112,0,0,False,False,1.0,-1,,1.0,0.042436154436766994
S3_larger_min_cluster,12,0,0,False,False,0.9403712932170595,-1,,0.9403712932170595,0.05962870678294047
S3_larger_min_cluster,470,1,1,False,False,1.0,-1,,1.0,0.025779807438252665
S3_larger_min_cluster,745,2,2,False,False,1.0,-1,,1.0,0.19544826730444853
S3_larger_min_cluster,53,0,0,False,False,1.0,-1,,1.0,0.17533946012402646
S3_larger_min_cluster,50,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,392,1,1,False,False,1.0,-1,,1.0,0.007295774305763249
S3_larger_min_cluster,209,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,504,0,0,False,False,1.0,-1,,1.0,0.10140288588629745
S3_larger_min_cluster,976,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,668,0,0,False,False,1.0,-1,,1.0,0.09332474926900573
S3_larger_min_cluster,845,0,0,False,False,1.0,-1,,1.0,0.06368492121973723
S3_larger_min_cluster,120,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,222,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,495,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,728,0,0,False,False,1.0,-1,,1.0,0.1721982806367485
S3_larger_min_cluster,983,1,1,False,False,1.0,-1,,1.0,0.0638412764732653
S3_larger_min_cluster,740,0,0,False,False,1.0,-1,,1.0,0.31670071125433297
S3_larger_min_cluster,221,0,0,False,False,1.0,-1,,1.0,0.06841914910215872
S3_larger_min_cluster,1053,2,2,False,False,0.43727189801452737,-1,,0.43727189801452737,0.5627281019854726
S3_larger_min_cluster,759,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,886,1,1,False,False,1.0,-1,,1.0,0.09636292855062956
S3_larger_min_cluster,828,2,2,False,False,1.0,-1,,1.0,0.2197793847610535
S3_larger_min_cluster,456,1,1,False,False,1.0,-1,,1.0,0.2678984853309984
S3_larger_min_cluster,314,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,708,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,398,0,0,False,False,1.0,-1,,1.0,0.047944325543845034
S3_larger_min_cluster,774,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,17,2,2,False,False,1.0,-1,,1.0,0.19544826730444853
S3_larger_min_cluster,4,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,535,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,313,2,2,False,False,0.5639520413982851,-1,,0.5639520413982851,0.43604795860171486
S3_larger_min_cluster,685,1,1,False,False,1.0,-1,,1.0,0.06979106833743624
S3_larger_min_cluster,857,0,0,False,False,1.0,-1,,1.0,0.09897449160676333
S3_larger_min_cluster,538,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,467,1,1,False,False,1.0,-1,,1.0,0.025779807438252665
S3_larger_min_cluster,270,0,0,False,False,1.0,-1,,1.0,0.042436154436766994
S3_larger_min_cluster,223,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,593,0,0,False,False,1.0,-1,,1.0,0.10142115720326032
S3_larger_min_cluster,548,1,1,False,False,1.0,-1,,1.0,0.06428256020224832
S3_larger_min_cluster,387,1,1,False,False,0.8788491150405632,-1,,0.8788491150405632,0.12115088495943682
S3_larger_min_cluster,788,0,0,False,False,1.0,-1,,1.0,0.20764567869274134
S3_larger_min_cluster,10,0,0,False,False,1.0,-1,,1.0,0.047044639416460685
S3_larger_min_cluster,305,0,0,False,False,1.0,-1,,1.0,0.05775778308859454
S3_larger_min_cluster,26,2,2,False,False,0.5639520413982851,-1,,0.5639520413982851,0.43604795860171486
S3_larger_min_cluster,424,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,269,1,1,False,False,0.8684831015729935,-1,,0.8684831015729935,0.13151689842700656
S3_larger_min_cluster,749,1,1,False,False,1.0,-1,,1.0,0.04866145839722501
S3_larger_min_cluster,962,1,1,False,False,0.8684831015729935,-1,,0.8684831015729935,0.13151689842700656
S3_larger_min_cluster,1095,2,2,False,False,0.9811935138873368,-1,,0.9811935138873368,0.018806486112663272
S3_larger_min_cluster,658,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,404,0,0,False,False,1.0,-1,,1.0,0.03677867031492555
S3_larger_min_cluster,515,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,934,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,647,0,0,False,False,1.0,-1,,1.0,0.04476080640277172
S3_larger_min_cluster,249,0,0,False,False,1.0,-1,,1.0,0.16781365533703785
S3_larger_min_cluster,707,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,531,0,0,False,False,1.0,-1,,1.0,0.20764567869274134
S3_larger_min_cluster,292,2,2,False,False,1.0,-1,,1.0,0.2559381230648626
S3_larger_min_cluster,111,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,618,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,578,0,0,False,False,0.39438156636840926,-1,,0.39438156636840926,0.6056184336315908
S3_larger_min_cluster,737,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,938,0,0,False,False,1.0,-1,,1.0,0.08834225272973792
S3_larger_min_cluster,343,1,1,False,False,1.0,-1,,1.0,0.15399153946625635
S3_larger_min_cluster,228,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,897,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,519,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,1048,0,0,False,False,0.9403712932170595,-1,,0.9403712932170595,0.05962870678294047
S3_larger_min_cluster,194,0,0,False,False,1.0,-1,,1.0,0.1721982806367485
S3_larger_min_cluster,90,1,1,False,False,1.0,-1,,1.0,0.07197714719636675
S3_larger_min_cluster,537,0,0,False,False,1.0,-1,,1.0,0.068461948518062
S3_larger_min_cluster,821,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,686,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,335,1,1,False,False,1.0,-1,,1.0,0.06979106833743624
S3_larger_min_cluster,82,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,532,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,703,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,233,0,0,False,False,1.0,-1,,1.0,0.2297329300854275
S3_larger_min_cluster,329,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,953,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,691,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,291,2,2,False,False,1.0,-1,,1.0,0.1902745561485872
S3_larger_min_cluster,582,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,105,0,0,False,False,1.0,-1,,1.0,0.03677867031492555
S3_larger_min_cluster,950,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,143,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,154,0,0,False,False,1.0,-1,,1.0,0.09958464139242629
S3_larger_min_cluster,985,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,350,0,0,False,False,1.0,-1,,1.0,0.1006507313215103
S3_larger_min_cluster,293,0,0,False,False,0.7742640501785026,-1,,0.7742640501785026,0.22573594982149736
S3_larger_min_cluster,1,0,0,False,False,1.0,-1,,1.0,0.031812463168957236
S3_larger_min_cluster,1103,0,0,False,False,1.0,-1,,1.0,0.3646028880268785
S3_larger_min_cluster,613,0,0,False,False,1.0,-1,,1.0,0.07005268790027624
S3_larger_min_cluster,972,2,2,False,False,0.8365169313433449,-1,,0.8365169313433449,0.16348306865665505
S3_larger_min_cluster,596,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,469,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,662,2,2,False,False,0.43727189801452737,-1,,0.43727189801452737,0.5627281019854726
S3_larger_min_cluster,156,2,2,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,336,0,0,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,864,0,0,False,False,1.0,-1,,1.0,0.03677867031492555
S3_larger_min_cluster,142,1,1,False,False,1.0,-1,,1.0,0.0
S3_larger_min_cluster,565,1,1,False,False,1.0,-1,,1.0,0.03640094572033428
