scenario,shop_id,core_cluster,final_cluster,is_outlier_core,is_outlier_final,assign_confidence,nearest_cluster,nearest_dist,cluster_prob_core,outlier_score
S2_more_strict_density,865,2,2,False,False,1.0,-1,,1.0,0.24419143189344342
S2_more_strict_density,1046,3,3,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,642,2,2,False,False,1.0,-1,,1.0,0.0241957146165887
S2_more_strict_density,653,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,8,1,1,False,False,1.0,-1,,1.0,0.10419317481175645
S2_more_strict_density,376,-1,4,True,False,0.0,4,1.1105350255966187,0.0,0.22462928420236228
S2_more_strict_density,196,4,4,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,450,1,1,False,False,1.0,-1,,1.0,0.16675192290021323
S2_more_strict_density,799,2,2,False,False,1.0,-1,,1.0,0.24419143189344342
S2_more_strict_density,121,-1,4,True,False,0.0,4,0.443238765001297,0.0,0.1145621626545747
S2_more_strict_density,245,1,1,False,False,1.0,-1,,1.0,0.09868382463585373
S2_more_strict_density,521,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1042,2,2,False,False,1.0,-1,,1.0,0.01845024743175129
S2_more_strict_density,486,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,727,1,1,False,False,1.0,-1,,1.0,0.00840288305826956
S2_more_strict_density,997,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,628,1,1,False,False,1.0,-1,,1.0,0.22397045164861423
S2_more_strict_density,721,1,1,False,False,1.0,-1,,1.0,0.12504638706015242
S2_more_strict_density,643,1,1,False,False,1.0,-1,,1.0,0.07164743342860214
S2_more_strict_density,1039,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1031,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,560,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,651,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,847,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,455,1,1,False,False,1.0,-1,,1.0,0.043596915798264406
S2_more_strict_density,913,1,1,False,False,1.0,-1,,1.0,0.061454035959844146
S2_more_strict_density,648,1,1,False,False,1.0,-1,,1.0,0.005885436250341833
S2_more_strict_density,655,2,2,False,False,0.7463140111718691,-1,,0.7463140111718691,0.2536859888281308
S2_more_strict_density,818,-1,2,True,False,0.27637177474724406,2,1.4470120668411255,0.0,0.3991787522575985
S2_more_strict_density,259,2,2,False,False,0.9038534222358224,-1,,0.9038534222358224,0.09614657776417761
S2_more_strict_density,94,2,2,False,False,1.0,-1,,1.0,0.06377426296771065
S2_more_strict_density,185,-1,4,True,False,0.0,4,1.4921150207519531,0.0,0.22462928420236228
S2_more_strict_density,444,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,513,1,1,False,False,1.0,-1,,1.0,0.12371536833309948
S2_more_strict_density,353,2,2,False,False,0.9038534222358224,-1,,0.9038534222358224,0.09614657776417761
S2_more_strict_density,489,5,5,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,894,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,166,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,746,1,1,False,False,1.0,-1,,1.0,0.1218169404457129
S2_more_strict_density,1034,6,6,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1018,1,1,False,False,1.0,-1,,1.0,0.12319103687893436
S2_more_strict_density,595,1,1,False,False,1.0,-1,,1.0,0.005885436250341833
S2_more_strict_density,791,2,2,False,False,1.0,-1,,1.0,0.1717185705355584
S2_more_strict_density,597,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,992,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,704,1,1,False,False,1.0,-1,,1.0,0.054390950005594775
S2_more_strict_density,480,1,1,False,False,1.0,-1,,1.0,0.03218291200031034
S2_more_strict_density,1113,1,1,False,False,1.0,-1,,1.0,0.025037773278696416
S2_more_strict_density,214,2,2,False,False,1.0,-1,,1.0,0.21192424934881726
S2_more_strict_density,591,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,881,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,425,2,2,False,False,1.0,-1,,1.0,0.017793681615736717
S2_more_strict_density,1005,2,2,False,False,0.941857237945839,-1,,0.941857237945839,0.058142762054160975
S2_more_strict_density,107,1,1,False,False,1.0,-1,,1.0,0.09868382463585373
S2_more_strict_density,1058,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,225,3,3,False,False,0.5781873828157642,-1,,0.5781873828157642,0.4218126171842358
S2_more_strict_density,332,-1,6,True,False,0.0,6,0.3685964345932007,0.0,0.18255692965486997
S2_more_strict_density,996,4,4,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,83,2,2,False,False,1.0,-1,,1.0,0.20604669643024912
S2_more_strict_density,352,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,162,1,1,False,False,1.0,-1,,1.0,0.16272451355541184
S2_more_strict_density,361,1,1,False,False,1.0,-1,,1.0,0.07626859446945965
S2_more_strict_density,438,4,4,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,179,2,2,False,False,1.0,-1,,1.0,0.022250972501234596
S2_more_strict_density,168,1,1,False,False,1.0,-1,,1.0,0.056102251640996796
S2_more_strict_density,206,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,33,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,624,2,2,False,False,1.0,-1,,1.0,0.12393479954993633
S2_more_strict_density,238,2,2,False,False,1.0,-1,,1.0,0.1585094604284571
S2_more_strict_density,395,2,2,False,False,1.0,-1,,1.0,0.3081102901213736
S2_more_strict_density,717,2,2,False,False,0.9637632350293588,-1,,0.9637632350293588,0.03623676497064117
S2_more_strict_density,211,1,1,False,False,1.0,-1,,1.0,0.09636079164331304
S2_more_strict_density,824,1,1,False,False,1.0,-1,,1.0,0.08287588194671944
S2_more_strict_density,175,1,1,False,False,1.0,-1,,1.0,0.19232438588325454
S2_more_strict_density,216,2,2,False,False,0.8972317935395283,-1,,0.8972317935395283,0.10276820646047163
S2_more_strict_density,7,0,0,False,False,0.46746560350193767,-1,,0.46746560350193767,0.5325343964980623
S2_more_strict_density,722,2,2,False,False,0.9719474784324008,-1,,0.9719474784324008,0.028052521567599163
S2_more_strict_density,481,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,87,1,1,False,False,1.0,-1,,1.0,0.04087189986010613
S2_more_strict_density,765,1,1,False,False,1.0,-1,,1.0,0.11024924443284825
S2_more_strict_density,641,2,2,False,False,1.0,-1,,1.0,0.22283769422557712
S2_more_strict_density,967,2,2,False,False,1.0,-1,,1.0,0.06665880865978761
S2_more_strict_density,180,1,1,False,False,1.0,-1,,1.0,0.25086116760366717
S2_more_strict_density,289,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,268,1,1,False,False,1.0,-1,,1.0,0.07674187290748216
S2_more_strict_density,795,2,2,False,False,1.0,-1,,1.0,0.2943258274045075
S2_more_strict_density,507,2,2,False,False,1.0,-1,,1.0,0.0031028191368802607
S2_more_strict_density,163,1,1,False,False,1.0,-1,,1.0,0.18435317884727603
S2_more_strict_density,807,1,1,False,False,1.0,-1,,1.0,0.0386973339547903
S2_more_strict_density,621,2,2,False,False,1.0,-1,,1.0,0.1585094604284571
S2_more_strict_density,229,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,49,1,1,False,False,1.0,-1,,1.0,0.14223994115068575
S2_more_strict_density,682,-1,5,True,False,0.0,5,0.33908718824386597,0.0,0.1569072151513029
S2_more_strict_density,130,1,1,False,False,0.9694033114590375,-1,,0.9694033114590375,0.030596688540962574
S2_more_strict_density,1098,6,6,False,False,0.8144325596394247,-1,,0.8144325596394247,0.18556744036057526
S2_more_strict_density,67,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,411,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,874,1,1,False,False,1.0,-1,,1.0,0.008290508235764585
S2_more_strict_density,625,2,2,False,False,1.0,-1,,1.0,0.09095410777491911
S2_more_strict_density,28,-1,5,True,False,0.0,5,0.6192413568496704,0.0,0.023114065064271692
S2_more_strict_density,453,0,0,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,726,6,6,False,False,0.9350400454732345,-1,,0.9350400454732345,0.06495995452676546
S2_more_strict_density,657,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,402,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,62,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,530,0,0,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1024,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,709,1,1,False,False,1.0,-1,,1.0,0.16747568026515197
S2_more_strict_density,322,5,5,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,570,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,764,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,533,1,1,False,False,1.0,-1,,1.0,0.154357643469251
S2_more_strict_density,454,6,6,False,False,0.6592289282851687,-1,,0.6592289282851687,0.34077107171483134
S2_more_strict_density,21,1,1,False,False,1.0,-1,,1.0,0.05234017321625309
S2_more_strict_density,801,0,0,False,False,0.5825109442674682,-1,,0.5825109442674682,0.4174890557325318
S2_more_strict_density,631,1,1,False,False,1.0,-1,,1.0,0.06671115846523282
S2_more_strict_density,440,1,1,False,False,1.0,-1,,1.0,0.04321166164285591
S2_more_strict_density,98,2,2,False,False,1.0,-1,,1.0,0.16972913066847167
S2_more_strict_density,73,1,1,False,False,1.0,-1,,1.0,0.15407523746796284
S2_more_strict_density,330,2,2,False,False,1.0,-1,,1.0,0.21192424934881726
S2_more_strict_density,344,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,432,1,1,False,False,1.0,-1,,1.0,0.05654562355509586
S2_more_strict_density,422,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,462,-1,4,True,False,0.0,4,0.7274624705314636,0.0,0.04361957706001855
S2_more_strict_density,605,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,14,2,2,False,False,1.0,-1,,1.0,0.09167308250238947
S2_more_strict_density,226,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,441,2,2,False,False,1.0,-1,,1.0,0.21192424934881726
S2_more_strict_density,754,-1,4,True,False,0.0,4,0.4892483353614807,0.0,0.04361957706001855
S2_more_strict_density,688,5,5,False,False,0.9013498702392689,-1,,0.9013498702392689,0.09865012976073108
S2_more_strict_density,271,5,5,False,False,0.6222622984690627,-1,,0.6222622984690627,0.3777377015309374
S2_more_strict_density,639,2,2,False,False,1.0,-1,,1.0,0.1967938316941471
S2_more_strict_density,784,2,2,False,False,1.0,-1,,1.0,0.01570820234113366
S2_more_strict_density,510,2,2,False,False,0.9638239029525997,-1,,0.9638239029525997,0.0361760970474003
S2_more_strict_density,526,-1,6,True,False,0.0,6,0.6027243733406067,0.0,0.07532529683788451
S2_more_strict_density,652,3,3,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1057,1,1,False,False,1.0,-1,,1.0,0.14495373652110038
S2_more_strict_density,220,2,2,False,False,1.0,-1,,1.0,0.053347519431839685
S2_more_strict_density,748,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,580,1,1,False,False,1.0,-1,,1.0,0.0200448390215509
S2_more_strict_density,543,2,2,False,False,0.9841262822156901,-1,,0.9841262822156901,0.015873717784309876
S2_more_strict_density,205,1,1,False,False,1.0,-1,,1.0,0.09964563010000595
S2_more_strict_density,304,1,1,False,False,1.0,-1,,1.0,0.15256324826034953
S2_more_strict_density,713,2,2,False,False,1.0,-1,,1.0,0.0021660291418612175
S2_more_strict_density,986,2,2,False,False,1.0,-1,,1.0,0.022250972501234596
S2_more_strict_density,448,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,88,6,6,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,138,6,6,False,False,0.8492641104852653,-1,,0.8492641104852653,0.1507358895147347
S2_more_strict_density,632,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1002,1,1,False,False,1.0,-1,,1.0,0.19232438588325454
S2_more_strict_density,464,1,1,False,False,1.0,-1,,1.0,0.0020235442079083307
S2_more_strict_density,124,2,2,False,False,0.9476767140616881,-1,,0.9476767140616881,0.052323285938311904
S2_more_strict_density,140,1,1,False,False,0.9623092324556738,-1,,0.9623092324556738,0.037690767544326265
S2_more_strict_density,729,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,110,0,0,False,False,0.3776502803985857,-1,,0.3776502803985857,0.6223497196014143
S2_more_strict_density,654,6,6,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,106,1,1,False,False,1.0,-1,,1.0,0.19199573370461856
S2_more_strict_density,400,4,4,False,False,0.9698651873207597,-1,,0.9698651873207597,0.030134812679240376
S2_more_strict_density,1100,2,2,False,False,1.0,-1,,1.0,0.043111087186917654
S2_more_strict_density,1025,1,1,False,False,1.0,-1,,1.0,0.08735950479549141
S2_more_strict_density,1037,2,2,False,False,1.0,-1,,1.0,0.20327941787152126
S2_more_strict_density,846,2,2,False,False,0.828177621226259,-1,,0.828177621226259,0.17182237877374093
S2_more_strict_density,926,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,683,-1,4,True,False,0.0,4,0.9126265645027161,0.0,0.1685934015412912
S2_more_strict_density,112,1,1,False,False,1.0,-1,,1.0,0.09868382463585373
S2_more_strict_density,12,1,1,False,False,0.7062760373527035,-1,,0.7062760373527035,0.2937239626472965
S2_more_strict_density,470,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,745,5,5,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,53,1,1,False,False,1.0,-1,,1.0,0.059955577891996716
S2_more_strict_density,50,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,392,2,2,False,False,0.8393893121106037,-1,,0.8393893121106037,0.1606106878893962
S2_more_strict_density,209,0,0,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,504,1,1,False,False,1.0,-1,,1.0,0.19232438588325454
S2_more_strict_density,976,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,668,1,1,False,False,1.0,-1,,1.0,0.005885436250341833
S2_more_strict_density,845,1,1,False,False,1.0,-1,,1.0,0.014892039416125628
S2_more_strict_density,120,1,1,False,False,1.0,-1,,1.0,0.04527107318338447
S2_more_strict_density,222,1,1,False,False,1.0,-1,,1.0,0.06554444347739051
S2_more_strict_density,495,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,728,1,1,False,False,1.0,-1,,1.0,0.08993404298411545
S2_more_strict_density,983,2,2,False,False,0.8689957300619577,-1,,0.8689957300619577,0.13100426993804226
S2_more_strict_density,740,1,1,False,False,1.0,-1,,1.0,0.07378302508111159
S2_more_strict_density,221,1,1,False,False,1.0,-1,,1.0,0.19410411870694508
S2_more_strict_density,1053,-1,4,True,False,0.0,4,1.2610000371932983,0.0,0.22462928420236228
S2_more_strict_density,759,2,2,False,False,1.0,-1,,1.0,0.1392868459317312
S2_more_strict_density,886,2,2,False,False,1.0,-1,,1.0,0.006604722657838713
S2_more_strict_density,828,6,6,False,False,0.6679344800393117,-1,,0.6679344800393117,0.33206551996068834
S2_more_strict_density,456,2,2,False,False,0.9249721782412732,-1,,0.9249721782412732,0.07502782175872685
S2_more_strict_density,314,2,2,False,False,1.0,-1,,1.0,0.05263585276250126
S2_more_strict_density,708,1,1,False,False,1.0,-1,,1.0,0.37848055536768876
S2_more_strict_density,398,1,1,False,False,1.0,-1,,1.0,0.046066610244543345
S2_more_strict_density,774,1,1,False,False,1.0,-1,,1.0,0.23321408889572542
S2_more_strict_density,17,5,5,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,4,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,535,2,2,False,False,1.0,-1,,1.0,0.11398610504588604
S2_more_strict_density,313,3,3,False,False,0.8156579959219272,-1,,0.8156579959219272,0.18434200407807277
S2_more_strict_density,685,2,2,False,False,0.9841262822156901,-1,,0.9841262822156901,0.015873717784309876
S2_more_strict_density,857,1,1,False,False,1.0,-1,,1.0,0.2904409177928967
S2_more_strict_density,538,1,1,False,False,1.0,-1,,1.0,0.38680166867237215
S2_more_strict_density,467,2,2,False,False,1.0,-1,,1.0,0.0029357734996316508
S2_more_strict_density,270,1,1,False,False,1.0,-1,,1.0,0.14048547034791634
S2_more_strict_density,223,4,4,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,593,1,1,False,False,1.0,-1,,1.0,0.32489177454936685
S2_more_strict_density,548,2,2,False,False,0.9417862850858199,-1,,0.9417862850858199,0.0582137149141802
S2_more_strict_density,387,2,2,False,False,0.7335673065785037,-1,,0.7335673065785037,0.26643269342149634
S2_more_strict_density,788,1,1,False,False,1.0,-1,,1.0,0.12371536833309948
S2_more_strict_density,10,1,1,False,False,1.0,-1,,1.0,0.0380649100999878
S2_more_strict_density,305,1,1,False,False,1.0,-1,,1.0,0.11521437543977404
S2_more_strict_density,26,3,3,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,424,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,269,2,2,False,False,0.9658852311850019,-1,,0.9658852311850019,0.03411476881499807
S2_more_strict_density,749,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,962,2,2,False,False,0.9658852311850019,-1,,0.9658852311850019,0.03411476881499807
S2_more_strict_density,1095,4,4,False,False,0.8292918267695434,-1,,0.8292918267695434,0.1707081732304566
S2_more_strict_density,658,2,2,False,False,0.9763418644639282,-1,,0.9763418644639282,0.023658135536071805
S2_more_strict_density,404,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,515,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,934,2,2,False,False,1.0,-1,,1.0,0.053026049000239855
S2_more_strict_density,647,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,249,1,1,False,False,1.0,-1,,1.0,0.20068556650802533
S2_more_strict_density,707,2,2,False,False,1.0,-1,,1.0,0.09095410777491911
S2_more_strict_density,531,1,1,False,False,1.0,-1,,1.0,0.035430153919868944
S2_more_strict_density,292,-1,6,True,False,0.0,6,0.6640512347221375,0.0,0.18936673438139015
S2_more_strict_density,111,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,618,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,578,0,0,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,737,2,2,False,False,1.0,-1,,1.0,0.04459125065406054
S2_more_strict_density,938,1,1,False,False,0.8923213313781208,-1,,0.8923213313781208,0.10767866862187929
S2_more_strict_density,343,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,228,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,897,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,519,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1048,1,1,False,False,1.0,-1,,1.0,0.13625894148465212
S2_more_strict_density,194,1,1,False,False,1.0,-1,,1.0,0.25947200555661654
S2_more_strict_density,90,2,2,False,False,1.0,-1,,1.0,0.22412077826698862
S2_more_strict_density,537,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,821,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,686,6,6,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,335,2,2,False,False,0.9499434197863846,-1,,0.9499434197863846,0.05005658021361535
S2_more_strict_density,82,2,2,False,False,1.0,-1,,1.0,0.02065309808081319
S2_more_strict_density,532,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,703,2,2,False,False,1.0,-1,,1.0,0.09095410777491911
S2_more_strict_density,233,1,1,False,False,1.0,-1,,1.0,0.2331893401634108
S2_more_strict_density,329,2,2,False,False,1.0,-1,,1.0,0.09095410777491911
S2_more_strict_density,953,6,6,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,691,2,2,False,False,1.0,-1,,1.0,0.1879463357176406
S2_more_strict_density,291,6,6,False,False,0.7186740475687488,-1,,0.7186740475687488,0.28132595243125125
S2_more_strict_density,582,2,2,False,False,1.0,-1,,1.0,0.02035950826502714
S2_more_strict_density,105,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,950,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,143,2,2,False,False,1.0,-1,,1.0,0.08144373978793934
S2_more_strict_density,154,1,1,False,False,1.0,-1,,1.0,0.12331828276363183
S2_more_strict_density,985,1,1,False,False,1.0,-1,,1.0,0.2891426951516072
S2_more_strict_density,350,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,293,1,1,False,False,0.8248819747657586,-1,,0.8248819747657586,0.17511802523424133
S2_more_strict_density,1,1,1,False,False,1.0,-1,,1.0,0.2195472657555614
S2_more_strict_density,1103,1,1,False,False,1.0,-1,,1.0,0.3827159503600891
S2_more_strict_density,613,1,1,False,False,1.0,-1,,1.0,0.25658488091277554
S2_more_strict_density,972,-1,5,True,False,0.0,5,0.5454670190811157,0.0,0.22678564432119813
S2_more_strict_density,596,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,469,1,1,False,False,1.0,-1,,1.0,0.13867361362732375
S2_more_strict_density,662,-1,4,True,False,0.0,4,1.5605043172836304,0.0,0.22462928420236228
S2_more_strict_density,156,6,6,False,False,0.9442865771399331,-1,,0.9442865771399331,0.05571342286006692
S2_more_strict_density,336,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,864,1,1,False,False,1.0,-1,,1.0,0.15614262122980058
S2_more_strict_density,142,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,565,2,2,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,278,1,1,False,False,1.0,-1,,1.0,0.0016297559844491946
S2_more_strict_density,891,2,2,False,False,1.0,-1,,1.0,0.15177041739165636
S2_more_strict_density,68,1,1,False,False,1.0,-1,,1.0,0.036681320321616966
S2_more_strict_density,757,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,1016,2,2,False,False,0.8523143250396882,-1,,0.8523143250396882,0.1476856749603118
S2_more_strict_density,442,1,1,False,False,1.0,-1,,1.0,0.1068329234987379
S2_more_strict_density,326,1,1,False,False,1.0,-1,,1.0,0.06549275307966132
S2_more_strict_density,56,1,1,False,False,1.0,-1,,1.0,0.0
S2_more_strict_density,416,1,1,False,False,1.0,-1,,1.0,0.05810996145476292
S2_more_strict_density,240,1,1,False,False,1.0,-1,,1.0,0.017741529121646737
