id,timestamp,target,Customers,Open,Promo,StateHoliday,SchoolHoliday,DayOfWeek
133,2013-03-09,3277.0,417.0,1.0,0.0,0,0.0,6.0
133,2013-03-10,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-03-11,5457.0,719.0,1.0,0.0,0,0.0,1.0
133,2013-03-12,4574.0,604.0,1.0,0.0,0,0.0,2.0
133,2013-03-13,5525.0,715.0,1.0,0.0,0,0.0,3.0
133,2013-03-14,6064.0,769.0,1.0,0.0,0,0.0,4.0
133,2013-03-15,6454.0,822.0,1.0,0.0,0,0.0,5.0
133,2013-03-16,3933.0,450.0,1.0,0.0,0,0.0,6.0
133,2013-03-17,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-03-18,10860.0,1084.0,1.0,1.0,0,0.0,1.0
133,2013-03-19,9392.0,986.0,1.0,1.0,0,0.0,2.0
133,2013-03-20,8126.0,899.0,1.0,1.0,0,0.0,3.0
133,2013-03-21,8385.0,918.0,1.0,1.0,0,0.0,4.0
133,2013-03-22,7948.0,932.0,1.0,1.0,0,0.0,5.0
133,2013-03-23,4385.0,462.0,1.0,0.0,0,0.0,6.0
133,2013-03-24,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-03-25,11892.0,1241.0,1.0,1.0,0,1.0,1.0
133,2013-03-26,11368.0,1198.0,1.0,1.0,0,1.0,2.0
133,2013-03-27,10477.0,1116.0,1.0,1.0,0,1.0,3.0
133,2013-03-28,11911.0,1313.0,1.0,1.0,0,1.0,4.0
133,2013-03-29,0.0,0.0,0.0,1.0,2,1.0,5.0
133,2013-03-30,7090.0,778.0,1.0,0.0,0,0.0,6.0
133,2013-03-31,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-04-01,0.0,0.0,0.0,0.0,2,1.0,1.0
133,2013-04-02,8254.0,1021.0,1.0,0.0,0,1.0,2.0
133,2013-04-03,7020.0,881.0,1.0,0.0,0,1.0,3.0
133,2013-04-04,7139.0,926.0,1.0,0.0,0,1.0,4.0
133,2013-04-05,7116.0,876.0,1.0,0.0,0,1.0,5.0
133,2013-04-06,3928.0,442.0,1.0,0.0,0,0.0,6.0
133,2013-04-07,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-04-08,12016.0,1304.0,1.0,1.0,0,0.0,1.0
133,2013-04-09,9181.0,1072.0,1.0,1.0,0,0.0,2.0
133,2013-04-10,7574.0,932.0,1.0,1.0,0,0.0,3.0
133,2013-04-11,7653.0,936.0,1.0,1.0,0,0.0,4.0
133,2013-04-12,8079.0,940.0,1.0,1.0,0,0.0,5.0
133,2013-04-13,4018.0,452.0,1.0,0.0,0,0.0,6.0
133,2013-04-14,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-04-15,6239.0,825.0,1.0,0.0,0,0.0,1.0
133,2013-04-16,6343.0,851.0,1.0,0.0,0,0.0,2.0
133,2013-04-17,5469.0,756.0,1.0,0.0,0,0.0,3.0
133,2013-04-18,5879.0,790.0,1.0,0.0,0,0.0,4.0
133,2013-04-19,6153.0,836.0,1.0,0.0,0,0.0,5.0
133,2013-04-20,3753.0,448.0,1.0,0.0,0,0.0,6.0
133,2013-04-21,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-04-22,10325.0,1168.0,1.0,1.0,0,0.0,1.0
133,2013-04-23,8894.0,1004.0,1.0,1.0,0,0.0,2.0
133,2013-04-24,7655.0,931.0,1.0,1.0,0,0.0,3.0
133,2013-04-25,7212.0,886.0,1.0,1.0,0,0.0,4.0
133,2013-04-26,8361.0,982.0,1.0,1.0,0,0.0,5.0
133,2013-04-27,3642.0,399.0,1.0,0.0,0,0.0,6.0
133,2013-04-28,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-04-29,9862.0,1091.0,1.0,1.0,0,0.0,1.0
133,2013-04-30,9531.0,1141.0,1.0,1.0,0,0.0,2.0
133,2013-05-01,0.0,0.0,0.0,1.0,1,0.0,3.0
133,2013-05-02,10729.0,1172.0,1.0,1.0,0,0.0,4.0
133,2013-05-03,9312.0,1107.0,1.0,1.0,0,0.0,5.0
133,2013-05-04,4204.0,472.0,1.0,0.0,0,0.0,6.0
133,2013-05-05,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-05-06,7285.0,949.0,1.0,0.0,0,0.0,1.0
133,2013-05-07,6588.0,855.0,1.0,0.0,0,0.0,2.0
133,2013-05-08,7775.0,966.0,1.0,0.0,0,0.0,3.0
133,2013-05-09,0.0,0.0,0.0,0.0,1,0.0,4.0
133,2013-05-10,9474.0,1156.0,1.0,0.0,0,1.0,5.0
133,2013-05-11,4274.0,494.0,1.0,0.0,0,0.0,6.0
133,2013-05-12,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-05-13,10616.0,1184.0,1.0,1.0,0,0.0,1.0
133,2013-05-14,9146.0,1086.0,1.0,1.0,0,0.0,2.0
133,2013-05-15,8148.0,984.0,1.0,1.0,0,0.0,3.0
133,2013-05-16,8221.0,996.0,1.0,1.0,0,0.0,4.0
133,2013-05-17,7730.0,942.0,1.0,1.0,0,0.0,5.0
133,2013-05-18,3755.0,460.0,1.0,0.0,0,0.0,6.0
133,2013-05-19,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-05-20,0.0,0.0,0.0,0.0,1,0.0,1.0
133,2013-05-21,7943.0,1024.0,1.0,0.0,0,0.0,2.0
133,2013-05-22,6117.0,755.0,1.0,0.0,0,0.0,3.0
133,2013-05-23,7208.0,898.0,1.0,0.0,0,0.0,4.0
133,2013-05-24,6964.0,897.0,1.0,0.0,0,0.0,5.0
133,2013-05-25,3924.0,450.0,1.0,0.0,0,0.0,6.0
133,2013-05-26,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-05-27,9692.0,1048.0,1.0,1.0,0,0.0,1.0
133,2013-05-28,10136.0,1082.0,1.0,1.0,0,0.0,2.0
133,2013-05-29,8065.0,891.0,1.0,1.0,0,0.0,3.0
133,2013-05-30,8265.0,987.0,1.0,1.0,0,0.0,4.0
133,2013-05-31,9422.0,1020.0,1.0,1.0,0,0.0,5.0
133,2013-06-01,4790.0,499.0,1.0,0.0,0,0.0,6.0
133,2013-06-02,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-06-03,11466.0,1314.0,1.0,1.0,0,0.0,1.0
133,2013-06-04,9613.0,1138.0,1.0,1.0,0,0.0,2.0
133,2013-06-05,8747.0,1031.0,1.0,1.0,0,0.0,3.0
133,2013-06-06,8522.0,1045.0,1.0,1.0,0,0.0,4.0
133,2013-06-07,7736.0,997.0,1.0,1.0,0,0.0,5.0
133,2013-06-08,4597.0,655.0,1.0,0.0,0,0.0,6.0
133,2013-06-09,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-06-10,5290.0,739.0,1.0,0.0,0,0.0,1.0
133,2013-06-11,6436.0,884.0,1.0,0.0,0,0.0,2.0
133,2013-06-12,6364.0,788.0,1.0,0.0,0,0.0,3.0
133,2013-06-13,6684.0,839.0,1.0,0.0,0,0.0,4.0
133,2013-06-14,7220.0,914.0,1.0,0.0,0,0.0,5.0
133,2013-06-15,4111.0,448.0,1.0,0.0,0,0.0,6.0
133,2013-06-16,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-06-17,11333.0,1241.0,1.0,1.0,0,0.0,1.0
133,2013-06-18,8688.0,1019.0,1.0,1.0,0,0.0,2.0
133,2013-06-19,7666.0,898.0,1.0,1.0,0,0.0,3.0
133,2013-06-20,7617.0,911.0,1.0,1.0,0,0.0,4.0
133,2013-06-21,8862.0,1031.0,1.0,1.0,0,0.0,5.0
133,2013-06-22,4181.0,488.0,1.0,0.0,0,0.0,6.0
133,2013-06-23,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-06-24,6763.0,834.0,1.0,0.0,0,0.0,1.0
133,2013-06-25,6115.0,793.0,1.0,0.0,0,0.0,2.0
133,2013-06-26,6275.0,795.0,1.0,0.0,0,0.0,3.0
133,2013-06-27,6623.0,870.0,1.0,0.0,0,0.0,4.0
133,2013-06-28,8034.0,960.0,1.0,0.0,0,0.0,5.0
133,2013-06-29,4115.0,450.0,1.0,0.0,0,0.0,6.0
133,2013-06-30,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-07-01,12426.0,1344.0,1.0,1.0,0,0.0,1.0
133,2013-07-02,9399.0,1059.0,1.0,1.0,0,0.0,2.0
133,2013-07-03,8881.0,1016.0,1.0,1.0,0,0.0,3.0
133,2013-07-04,8940.0,1000.0,1.0,1.0,0,0.0,4.0
133,2013-07-05,8441.0,973.0,1.0,1.0,0,0.0,5.0
133,2013-07-06,4068.0,441.0,1.0,0.0,0,0.0,6.0
133,2013-07-07,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-07-08,7219.0,944.0,1.0,0.0,0,0.0,1.0
133,2013-07-09,7291.0,905.0,1.0,0.0,0,0.0,2.0
133,2013-07-10,6231.0,816.0,1.0,0.0,0,0.0,3.0
133,2013-07-11,6651.0,837.0,1.0,0.0,0,0.0,4.0
133,2013-07-12,7346.0,957.0,1.0,0.0,0,0.0,5.0
133,2013-07-13,4093.0,481.0,1.0,0.0,0,0.0,6.0
133,2013-07-14,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-07-15,12871.0,1348.0,1.0,1.0,0,1.0,1.0
133,2013-07-16,10819.0,1117.0,1.0,1.0,0,1.0,2.0
133,2013-07-17,9108.0,1005.0,1.0,1.0,0,1.0,3.0
133,2013-07-18,9117.0,1027.0,1.0,1.0,0,1.0,4.0
133,2013-07-19,8776.0,1038.0,1.0,1.0,0,1.0,5.0
133,2013-07-20,3892.0,443.0,1.0,0.0,0,0.0,6.0
133,2013-07-21,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-07-22,6610.0,881.0,1.0,0.0,0,1.0,1.0
133,2013-07-23,6346.0,837.0,1.0,0.0,0,1.0,2.0
133,2013-07-24,6121.0,740.0,1.0,0.0,0,1.0,3.0
133,2013-07-25,6170.0,834.0,1.0,0.0,0,1.0,4.0
133,2013-07-26,6434.0,842.0,1.0,0.0,0,1.0,5.0
133,2013-07-27,3349.0,413.0,1.0,0.0,0,0.0,6.0
133,2013-07-28,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-07-29,11213.0,1200.0,1.0,1.0,0,1.0,1.0
133,2013-07-30,9885.0,1134.0,1.0,1.0,0,1.0,2.0
133,2013-07-31,10413.0,1161.0,1.0,1.0,0,1.0,3.0
133,2013-08-01,9615.0,1139.0,1.0,1.0,0,1.0,4.0
133,2013-08-02,8447.0,1024.0,1.0,1.0,0,1.0,5.0
133,2013-08-03,3968.0,453.0,1.0,0.0,0,0.0,6.0
133,2013-08-04,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-08-05,7544.0,967.0,1.0,0.0,0,1.0,1.0
133,2013-08-06,5561.0,801.0,1.0,0.0,0,1.0,2.0
133,2013-08-07,6812.0,828.0,1.0,0.0,0,1.0,3.0
133,2013-08-08,6758.0,857.0,1.0,0.0,0,1.0,4.0
133,2013-08-09,7309.0,899.0,1.0,0.0,0,1.0,5.0
133,2013-08-10,3443.0,416.0,1.0,0.0,0,0.0,6.0
133,2013-08-11,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-08-12,11369.0,1347.0,1.0,1.0,0,1.0,1.0
133,2013-08-13,9619.0,1155.0,1.0,1.0,0,1.0,2.0
133,2013-08-14,8455.0,1008.0,1.0,1.0,0,1.0,3.0
133,2013-08-15,8460.0,1075.0,1.0,1.0,0,1.0,4.0
133,2013-08-16,8537.0,1075.0,1.0,1.0,0,1.0,5.0
133,2013-08-17,3652.0,437.0,1.0,0.0,0,0.0,6.0
133,2013-08-18,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-08-19,5769.0,831.0,1.0,0.0,0,1.0,1.0
133,2013-08-20,4920.0,766.0,1.0,0.0,0,1.0,2.0
133,2013-08-21,4178.0,633.0,1.0,0.0,0,1.0,3.0
133,2013-08-22,4319.0,699.0,1.0,0.0,0,1.0,4.0
133,2013-08-23,4529.0,705.0,1.0,0.0,0,1.0,5.0
133,2013-08-24,2820.0,399.0,1.0,0.0,0,0.0,6.0
133,2013-08-25,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-08-26,7583.0,865.0,1.0,1.0,0,0.0,1.0
133,2013-08-27,7031.0,850.0,1.0,1.0,0,0.0,2.0
133,2013-08-28,5344.0,704.0,1.0,1.0,0,0.0,3.0
133,2013-08-29,5709.0,758.0,1.0,1.0,0,0.0,4.0
133,2013-08-30,6719.0,891.0,1.0,1.0,0,0.0,5.0
133,2013-08-31,3152.0,416.0,1.0,0.0,0,0.0,6.0
133,2013-09-01,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-09-02,4649.0,647.0,1.0,0.0,0,0.0,1.0
133,2013-09-03,4963.0,729.0,1.0,0.0,0,0.0,2.0
133,2013-09-04,4416.0,619.0,1.0,0.0,0,0.0,3.0
133,2013-09-05,4446.0,620.0,1.0,0.0,0,0.0,4.0
133,2013-09-06,4407.0,665.0,1.0,0.0,0,0.0,5.0
133,2013-09-07,2744.0,379.0,1.0,0.0,0,0.0,6.0
133,2013-09-08,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-09-09,8340.0,945.0,1.0,1.0,0,0.0,1.0
133,2013-09-10,7468.0,896.0,1.0,1.0,0,0.0,2.0
133,2013-09-11,6080.0,678.0,1.0,1.0,0,0.0,3.0
133,2013-09-12,6064.0,748.0,1.0,1.0,0,0.0,4.0
133,2013-09-13,6220.0,802.0,1.0,1.0,0,0.0,5.0
133,2013-09-14,3003.0,418.0,1.0,0.0,0,0.0,6.0
133,2013-09-15,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-09-16,4321.0,610.0,1.0,0.0,0,0.0,1.0
133,2013-09-17,4569.0,692.0,1.0,0.0,0,0.0,2.0
133,2013-09-18,4432.0,609.0,1.0,0.0,0,0.0,3.0
133,2013-09-19,4432.0,655.0,1.0,0.0,0,0.0,4.0
133,2013-09-20,4066.0,615.0,1.0,0.0,0,0.0,5.0
133,2013-09-21,2757.0,376.0,1.0,0.0,0,0.0,6.0
133,2013-09-22,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-09-23,7648.0,910.0,1.0,1.0,0,0.0,1.0
133,2013-09-24,7129.0,847.0,1.0,1.0,0,0.0,2.0
133,2013-09-25,5961.0,751.0,1.0,1.0,0,0.0,3.0
133,2013-09-26,5842.0,700.0,1.0,1.0,0,0.0,4.0
133,2013-09-27,6694.0,823.0,1.0,1.0,0,0.0,5.0
133,2013-09-28,2959.0,401.0,1.0,0.0,0,0.0,6.0
133,2013-09-29,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-09-30,6121.0,833.0,1.0,0.0,0,0.0,1.0
133,2013-10-01,5717.0,792.0,1.0,0.0,0,0.0,2.0
133,2013-10-02,5399.0,731.0,1.0,0.0,0,0.0,3.0
133,2013-10-03,0.0,0.0,0.0,0.0,1,0.0,4.0
133,2013-10-04,6861.0,894.0,1.0,0.0,0,0.0,5.0
133,2013-10-05,2739.0,378.0,1.0,0.0,0,0.0,6.0
133,2013-10-06,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-10-07,9381.0,1030.0,1.0,1.0,0,0.0,1.0
133,2013-10-08,7945.0,930.0,1.0,1.0,0,0.0,2.0
133,2013-10-09,6647.0,831.0,1.0,1.0,0,0.0,3.0
133,2013-10-10,5970.0,721.0,1.0,1.0,0,0.0,4.0
133,2013-10-11,5984.0,740.0,1.0,1.0,0,0.0,5.0
133,2013-10-12,3251.0,379.0,1.0,0.0,0,0.0,6.0
133,2013-10-13,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-10-14,4947.0,713.0,1.0,0.0,0,0.0,1.0
133,2013-10-15,4977.0,691.0,1.0,0.0,0,0.0,2.0
133,2013-10-16,4976.0,652.0,1.0,0.0,0,0.0,3.0
133,2013-10-17,4629.0,638.0,1.0,0.0,0,0.0,4.0
133,2013-10-18,4749.0,672.0,1.0,0.0,0,0.0,5.0
133,2013-10-19,3178.0,389.0,1.0,0.0,0,0.0,6.0
133,2013-10-20,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-10-21,9272.0,1064.0,1.0,1.0,0,1.0,1.0
133,2013-10-22,6717.0,867.0,1.0,1.0,0,1.0,2.0
133,2013-10-23,6158.0,791.0,1.0,1.0,0,1.0,3.0
133,2013-10-24,6305.0,831.0,1.0,1.0,0,1.0,4.0
133,2013-10-25,5997.0,768.0,1.0,1.0,0,1.0,5.0
133,2013-10-26,2595.0,357.0,1.0,0.0,0,0.0,6.0
133,2013-10-27,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-10-28,4742.0,662.0,1.0,0.0,0,1.0,1.0
133,2013-10-29,5400.0,734.0,1.0,0.0,0,1.0,2.0
133,2013-10-30,6036.0,815.0,1.0,0.0,0,1.0,3.0
133,2013-10-31,0.0,0.0,0.0,0.0,1,1.0,4.0
133,2013-11-01,7525.0,942.0,1.0,0.0,0,1.0,5.0
133,2013-11-02,2811.0,374.0,1.0,0.0,0,0.0,6.0
133,2013-11-03,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-11-04,6972.0,773.0,1.0,1.0,0,0.0,1.0
133,2013-11-05,8721.0,989.0,1.0,1.0,0,0.0,2.0
133,2013-11-06,6674.0,761.0,1.0,1.0,0,0.0,3.0
133,2013-11-07,6081.0,747.0,1.0,1.0,0,0.0,4.0
133,2013-11-08,6604.0,822.0,1.0,1.0,0,0.0,5.0
133,2013-11-09,3919.0,452.0,1.0,0.0,0,0.0,6.0
133,2013-11-10,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-11-11,4973.0,704.0,1.0,0.0,0,0.0,1.0
133,2013-11-12,5478.0,737.0,1.0,0.0,0,0.0,2.0
133,2013-11-13,4498.0,613.0,1.0,0.0,0,0.0,3.0
133,2013-11-14,4941.0,686.0,1.0,0.0,0,0.0,4.0
133,2013-11-15,4942.0,672.0,1.0,0.0,0,0.0,5.0
133,2013-11-16,3464.0,426.0,1.0,0.0,0,0.0,6.0
133,2013-11-17,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-11-18,8643.0,950.0,1.0,1.0,0,0.0,1.0
133,2013-11-19,7576.0,861.0,1.0,1.0,0,0.0,2.0
133,2013-11-20,5882.0,694.0,1.0,1.0,0,0.0,3.0
133,2013-11-21,6245.0,767.0,1.0,1.0,0,0.0,4.0
133,2013-11-22,5859.0,710.0,1.0,1.0,0,0.0,5.0
133,2013-11-23,2979.0,383.0,1.0,0.0,0,0.0,6.0
133,2013-11-24,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-11-25,5995.0,766.0,1.0,0.0,0,0.0,1.0
133,2013-11-26,5885.0,751.0,1.0,0.0,0,0.0,2.0
133,2013-11-27,5656.0,712.0,1.0,0.0,0,0.0,3.0
133,2013-11-28,5772.0,693.0,1.0,0.0,0,0.0,4.0
133,2013-11-29,7133.0,872.0,1.0,0.0,0,0.0,5.0
133,2013-11-30,4343.0,485.0,1.0,0.0,0,0.0,6.0
133,2013-12-01,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-12-02,11212.0,1160.0,1.0,1.0,0,0.0,1.0
133,2013-12-03,10075.0,1005.0,1.0,1.0,0,0.0,2.0
133,2013-12-04,8568.0,916.0,1.0,1.0,0,0.0,3.0
133,2013-12-05,8649.0,910.0,1.0,1.0,0,0.0,4.0
133,2013-12-06,6072.0,715.0,1.0,1.0,0,0.0,5.0
133,2013-12-07,2843.0,362.0,1.0,0.0,0,0.0,6.0
133,2013-12-08,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-12-09,6023.0,781.0,1.0,0.0,0,0.0,1.0
133,2013-12-10,6667.0,824.0,1.0,0.0,0,0.0,2.0
133,2013-12-11,6506.0,777.0,1.0,0.0,0,0.0,3.0
133,2013-12-12,6681.0,809.0,1.0,0.0,0,0.0,4.0
133,2013-12-13,6654.0,855.0,1.0,0.0,0,0.0,5.0
133,2013-12-14,5353.0,618.0,1.0,0.0,0,0.0,6.0
133,2013-12-15,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-12-16,14467.0,1378.0,1.0,1.0,0,0.0,1.0
133,2013-12-17,13131.0,1285.0,1.0,1.0,0,0.0,2.0
133,2013-12-18,11251.0,1147.0,1.0,1.0,0,0.0,3.0
133,2013-12-19,10407.0,1060.0,1.0,1.0,0,0.0,4.0
133,2013-12-20,10806.0,1156.0,1.0,1.0,0,0.0,5.0
133,2013-12-21,5694.0,653.0,1.0,0.0,0,0.0,6.0
133,2013-12-22,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-12-23,12786.0,1492.0,1.0,0.0,0,1.0,1.0
133,2013-12-24,3028.0,358.0,1.0,0.0,0,1.0,2.0
133,2013-12-25,0.0,0.0,0.0,0.0,3,1.0,3.0
133,2013-12-26,0.0,0.0,0.0,0.0,3,1.0,4.0
133,2013-12-27,7857.0,971.0,1.0,0.0,0,1.0,5.0
133,2013-12-28,3727.0,453.0,1.0,0.0,0,0.0,6.0
133,2013-12-29,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2013-12-30,8228.0,1059.0,1.0,0.0,0,1.0,1.0
133,2013-12-31,2217.0,321.0,1.0,0.0,0,1.0,2.0
133,2014-01-01,0.0,0.0,0.0,0.0,1,1.0,3.0
133,2014-01-02,5776.0,796.0,1.0,0.0,0,1.0,4.0
133,2014-01-03,5632.0,729.0,1.0,0.0,0,1.0,5.0
133,2014-01-04,3274.0,426.0,1.0,0.0,0,0.0,6.0
133,2014-01-05,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2014-01-06,10656.0,1112.0,1.0,1.0,0,0.0,1.0
133,2014-01-07,8544.0,983.0,1.0,1.0,0,0.0,2.0
133,2014-01-08,7059.0,834.0,1.0,1.0,0,0.0,3.0
133,2014-01-09,6364.0,794.0,1.0,1.0,0,0.0,4.0
133,2014-01-10,6748.0,849.0,1.0,1.0,0,0.0,5.0
133,2014-01-11,3117.0,408.0,1.0,0.0,0,0.0,6.0
133,2014-01-12,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2014-01-13,4884.0,715.0,1.0,0.0,0,0.0,1.0
133,2014-01-14,4926.0,670.0,1.0,0.0,0,0.0,2.0
133,2014-01-15,4606.0,638.0,1.0,0.0,0,0.0,3.0
133,2014-01-16,4277.0,599.0,1.0,0.0,0,0.0,4.0
133,2014-01-17,4613.0,622.0,1.0,0.0,0,0.0,5.0
133,2014-01-18,3340.0,409.0,1.0,0.0,0,0.0,6.0
133,2014-01-19,0.0,0.0,0.0,0.0,0,0.0,7.0
133,2014-01-20,9241.0,981.0,1.0,1.0,0,0.0,1.0
133,2014-01-21,6744.0,807.0,1.0,1.0,0,0.0,2.0
